group,model,pair_key,arch,definition,workload,exp_dir,trajectory_id,turn,correctness,speedup,arch_tag,prompt_tokens,completion_tokens,total_tokens,reasoning_tokens,text_tokens,reasoning_fraction,content_chars,provider_visible_chars,provider_reasoning_chars,pre_code_chars,code_chars,code_block_count,think_block_chars,open_think_tags,close_think_tags,unclosed_think_tags,feedback_chars
baseline,Qwen3.6-27B,hopper|gemm_n7168_k5120|94920358-01a8-4c5b-9209-3103fd490e94,hopper,gemm_n7168_k5120,94920358-01a8-4c5b-9209-3103fd490e94,/home/ubuntu/AccRL-exps/eval_runs/2026-0524-1345,exp_003,14,Compilation error,,,88932,6734,95666,,,,10700,10700,9395,98,10592,1,0,0,0,0,201
baseline,Qwen3.6-27B,hopper|gemm_n7168_k5120|94920358-01a8-4c5b-9209-3103fd490e94,hopper,gemm_n7168_k5120,94920358-01a8-4c5b-9209-3103fd490e94,/home/ubuntu/AccRL-exps/eval_runs/2026-0524-1345,exp_003,15,Runtime error,0.0,,92857,3911,96768,,,,10777,10777,133,109,10658,1,0,0,0,0,741
baseline,Qwen3.6-27B,hopper|gemm_n7168_k5120|94920358-01a8-4c5b-9209-3103fd490e94,hopper,gemm_n7168_k5120,94920358-01a8-4c5b-9209-3103fd490e94,/home/ubuntu/AccRL-exps/eval_runs/2026-0524-1345,exp_003,16,Numerical error,0.0,,96997,2713,99710,,,,7166,7166,247,171,6985,1,0,0,0,0,573
baseline,Qwen3.6-27B,hopper|gemm_n7168_k5120|94920358-01a8-4c5b-9209-3103fd490e94,hopper,gemm_n7168_k5120,94920358-01a8-4c5b-9209-3103fd490e94,/home/ubuntu/AccRL-exps/eval_runs/2026-0524-1345,exp_003,17,Numerical error,0.0,,99876,3412,103288,,,,7420,7420,1925,222,7188,1,0,0,0,0,573
baseline,Qwen3.6-27B,hopper|gemm_n7168_k5120|94920358-01a8-4c5b-9209-3103fd490e94,hopper,gemm_n7168_k5120,94920358-01a8-4c5b-9209-3103fd490e94,/home/ubuntu/AccRL-exps/eval_runs/2026-0524-1345,exp_003,18,Runtime error,0.0,,102857,15657,118514,,,,10449,10449,33912,211,10228,1,0,0,0,0,741
baseline,Qwen3.6-27B,hopper|gemm_n7168_k5120|94920358-01a8-4c5b-9209-3103fd490e94,hopper,gemm_n7168_k5120,94920358-01a8-4c5b-9209-3103fd490e94,/home/ubuntu/AccRL-exps/eval_runs/2026-0524-1345,exp_003,19,Numerical error,0.0,,106871,6680,113551,,,,7202,7202,12783,208,6984,1,0,0,0,0,573
baseline,Qwen3.6-27B,hopper|gemm_n7168_k5120|94920358-01a8-4c5b-9209-3103fd490e94,hopper,gemm_n7168_k5120,94920358-01a8-4c5b-9209-3103fd490e94,/home/ubuntu/AccRL-exps/eval_runs/2026-0524-1345,exp_004,0,Runtime error,0.0,,26498,54563,81061,,,,9806,9806,147993,296,9500,1,0,0,0,0,802
baseline,Qwen3.6-27B,hopper|gemm_n7168_k5120|94920358-01a8-4c5b-9209-3103fd490e94,hopper,gemm_n7168_k5120,94920358-01a8-4c5b-9209-3103fd490e94,/home/ubuntu/AccRL-exps/eval_runs/2026-0524-1345,exp_004,1,Runtime error,0.0,,30536,15233,45769,,,,11869,11869,42187,375,11484,1,0,0,0,0,4771
baseline,Qwen3.6-27B,hopper|gemm_n7168_k5120|94920358-01a8-4c5b-9209-3103fd490e94,hopper,gemm_n7168_k5120,94920358-01a8-4c5b-9209-3103fd490e94,/home/ubuntu/AccRL-exps/eval_runs/2026-0524-1345,exp_004,2,Runtime error,0.0,,36480,13817,50297,,,,10067,10067,39158,182,9875,1,0,0,0,0,780
baseline,Qwen3.6-27B,hopper|gemm_n7168_k5120|94920358-01a8-4c5b-9209-3103fd490e94,hopper,gemm_n7168_k5120,94920358-01a8-4c5b-9209-3103fd490e94,/home/ubuntu/AccRL-exps/eval_runs/2026-0524-1345,exp_004,3,Runtime error,0.0,,40585,12356,52941,,,,11707,11707,22175,363,11334,1,0,0,0,0,747
baseline,Qwen3.6-27B,hopper|gemm_n7168_k5120|94920358-01a8-4c5b-9209-3103fd490e94,hopper,gemm_n7168_k5120,94920358-01a8-4c5b-9209-3103fd490e94,/home/ubuntu/AccRL-exps/eval_runs/2026-0524-1345,exp_004,4,Runtime error,0.0,,45300,8263,53563,,,,11279,11279,10408,208,11061,1,0,0,0,0,976
baseline,Qwen3.6-27B,hopper|gemm_n7168_k5120|94920358-01a8-4c5b-9209-3103fd490e94,hopper,gemm_n7168_k5120,94920358-01a8-4c5b-9209-3103fd490e94,/home/ubuntu/AccRL-exps/eval_runs/2026-0524-1345,exp_004,5,Runtime error,0.0,,49939,13207,63146,,,,11401,11401,27889,359,11032,1,0,0,0,0,769
baseline,Qwen3.6-27B,hopper|gemm_n7168_k5120|94920358-01a8-4c5b-9209-3103fd490e94,hopper,gemm_n7168_k5120,94920358-01a8-4c5b-9209-3103fd490e94,/home/ubuntu/AccRL-exps/eval_runs/2026-0524-1345,exp_004,6,Runtime error,0.0,,54523,9710,64233,,,,11357,11357,16917,111,11236,1,0,0,0,0,769
baseline,Qwen3.6-27B,hopper|gemm_n7168_k5120|94920358-01a8-4c5b-9209-3103fd490e94,hopper,gemm_n7168_k5120,94920358-01a8-4c5b-9209-3103fd490e94,/home/ubuntu/AccRL-exps/eval_runs/2026-0524-1345,exp_004,7,Runtime error,0.0,,59084,6354,65438,,,,9615,9615,9729,80,9525,1,0,0,0,0,769
baseline,Qwen3.6-27B,hopper|gemm_n7168_k5120|94920358-01a8-4c5b-9209-3103fd490e94,hopper,gemm_n7168_k5120,94920358-01a8-4c5b-9209-3103fd490e94,/home/ubuntu/AccRL-exps/eval_runs/2026-0524-1345,exp_004,8,Runtime error,0.0,,63008,9473,72481,,,,9779,9779,17526,95,9674,1,0,0,0,0,769
baseline,Qwen3.6-27B,hopper|gemm_n7168_k5120|94920358-01a8-4c5b-9209-3103fd490e94,hopper,gemm_n7168_k5120,94920358-01a8-4c5b-9209-3103fd490e94,/home/ubuntu/AccRL-exps/eval_runs/2026-0524-1345,exp_004,9,Numerical error,0.0,,66993,8026,75019,,,,7874,7874,16135,111,7753,1,0,0,0,0,589
baseline,Qwen3.6-27B,hopper|gemm_n7168_k5120|94920358-01a8-4c5b-9209-3103fd490e94,hopper,gemm_n7168_k5120,94920358-01a8-4c5b-9209-3103fd490e94,/home/ubuntu/AccRL-exps/eval_runs/2026-0524-1345,exp_004,10,Numerical error,0.0,,70288,3173,73461,,,,6635,6635,1856,176,6449,1,0,0,0,0,590
baseline,Qwen3.6-27B,hopper|gemm_n7168_k5120|94920358-01a8-4c5b-9209-3103fd490e94,hopper,gemm_n7168_k5120,94920358-01a8-4c5b-9209-3103fd490e94,/home/ubuntu/AccRL-exps/eval_runs/2026-0524-1345,exp_004,11,Runtime error,0.0,,73129,5043,78172,,,,9978,9978,4129,92,9876,1,0,0,0,0,769
baseline,Qwen3.6-27B,hopper|gemm_n7168_k5120|94920358-01a8-4c5b-9209-3103fd490e94,hopper,gemm_n7168_k5120,94920358-01a8-4c5b-9209-3103fd490e94,/home/ubuntu/AccRL-exps/eval_runs/2026-0524-1345,exp_004,12,Numerical error,0.0,,77213,3736,80949,,,,6954,6954,2765,155,6789,1,0,0,0,0,589
baseline,Qwen3.6-27B,hopper|gemm_n7168_k5120|94920358-01a8-4c5b-9209-3103fd490e94,hopper,gemm_n7168_k5120,94920358-01a8-4c5b-9209-3103fd490e94,/home/ubuntu/AccRL-exps/eval_runs/2026-0524-1345,exp_004,13,Numerical error,0.0,,80164,2817,82981,,,,6446,6446,796,155,6281,1,0,0,0,0,590
baseline,Qwen3.6-27B,hopper|gemm_n7168_k5120|94920358-01a8-4c5b-9209-3103fd490e94,hopper,gemm_n7168_k5120,94920358-01a8-4c5b-9209-3103fd490e94,/home/ubuntu/AccRL-exps/eval_runs/2026-0524-1345,exp_004,14,Runtime error,0.0,,82928,3926,86854,,,,6923,6923,3571,176,6737,1,0,0,0,0,747
baseline,Qwen3.6-27B,hopper|gemm_n7168_k5120|94920358-01a8-4c5b-9209-3103fd490e94,hopper,gemm_n7168_k5120,94920358-01a8-4c5b-9209-3103fd490e94,/home/ubuntu/AccRL-exps/eval_runs/2026-0524-1345,exp_004,15,Numerical error,0.0,,85897,4777,90674,,,,6517,6517,6682,188,6319,1,0,0,0,0,592
baseline,Qwen3.6-27B,hopper|gemm_n7168_k5120|94920358-01a8-4c5b-9209-3103fd490e94,hopper,gemm_n7168_k5120,94920358-01a8-4c5b-9209-3103fd490e94,/home/ubuntu/AccRL-exps/eval_runs/2026-0524-1345,exp_004,16,Runtime error,0.0,,88696,3879,92575,,,,6608,6608,3278,174,6424,1,0,0,0,0,747
baseline,Qwen3.6-27B,hopper|gemm_n7168_k5120|94920358-01a8-4c5b-9209-3103fd490e94,hopper,gemm_n7168_k5120,94920358-01a8-4c5b-9209-3103fd490e94,/home/ubuntu/AccRL-exps/eval_runs/2026-0524-1345,exp_004,17,Numerical error,0.0,,91561,4064,95625,,,,6356,6356,5241,78,6268,1,0,0,0,0,589
baseline,Qwen3.6-27B,hopper|gemm_n7168_k5120|94920358-01a8-4c5b-9209-3103fd490e94,hopper,gemm_n7168_k5120,94920358-01a8-4c5b-9209-3103fd490e94,/home/ubuntu/AccRL-exps/eval_runs/2026-0524-1345,exp_004,18,Numerical error,0.0,,94302,3026,97328,,,,6467,6467,1304,67,6390,1,0,0,0,0,592
baseline,Qwen3.6-27B,hopper|gemm_n7168_k5120|94920358-01a8-4c5b-9209-3103fd490e94,hopper,gemm_n7168_k5120,94920358-01a8-4c5b-9209-3103fd490e94,/home/ubuntu/AccRL-exps/eval_runs/2026-0524-1345,exp_004,19,Runtime error,0.0,,97089,4857,101946,,,,9842,9842,3357,78,9754,1,0,0,0,0,873
baseline,Qwen3.6-27B,hopper|gemm_n7168_k5120|94920358-01a8-4c5b-9209-3103fd490e94,hopper,gemm_n7168_k5120,94920358-01a8-4c5b-9209-3103fd490e94,/home/ubuntu/AccRL-exps/eval_runs/2026-0524-1345,exp_005,0,Other error,0.0,H,26498,53784,80282,,,,14895,14895,160898,2,14883,1,0,0,0,0,2416
baseline,Qwen3.6-27B,hopper|gemm_n7168_k5120|94920358-01a8-4c5b-9209-3103fd490e94,hopper,gemm_n7168_k5120,94920358-01a8-4c5b-9209-3103fd490e94,/home/ubuntu/AccRL-exps/eval_runs/2026-0524-1345,exp_005,1,Runtime error,0.0,H,32799,5621,38420,,,,14724,14724,284,2,14712,1,0,0,0,0,2106
baseline,Qwen3.6-27B,hopper|gemm_n7168_k5120|94920358-01a8-4c5b-9209-3103fd490e94,hopper,gemm_n7168_k5120,94920358-01a8-4c5b-9209-3103fd490e94,/home/ubuntu/AccRL-exps/eval_runs/2026-0524-1345,exp_005,2,Runtime error,0.0,H,38931,11570,50501,,,,14420,14420,26339,2,14408,1,0,0,0,0,766
baseline,Qwen3.6-27B,hopper|gemm_n7168_k5120|94920358-01a8-4c5b-9209-3103fd490e94,hopper,gemm_n7168_k5120,94920358-01a8-4c5b-9209-3103fd490e94,/home/ubuntu/AccRL-exps/eval_runs/2026-0524-1345,exp_005,3,Runtime error,0.0,H,44657,13591,58248,,,,14547,14547,34355,2,14535,1,0,0,0,0,768
baseline,Qwen3.6-27B,hopper|gemm_n7168_k5120|94920358-01a8-4c5b-9209-3103fd490e94,hopper,gemm_n7168_k5120,94920358-01a8-4c5b-9209-3103fd490e94,/home/ubuntu/AccRL-exps/eval_runs/2026-0524-1345,exp_005,4,Runtime error,0.0,H,50423,10330,60753,,,,13779,13779,20849,2,13767,1,0,0,0,0,764
baseline,Qwen3.6-27B,hopper|gemm_n7168_k5120|94920358-01a8-4c5b-9209-3103fd490e94,hopper,gemm_n7168_k5120,94920358-01a8-4c5b-9209-3103fd490e94,/home/ubuntu/AccRL-exps/eval_runs/2026-0524-1345,exp_005,5,Runtime error,0.0,H,55917,8012,63929,,,,14068,14068,9867,2,14056,1,0,0,0,0,770
baseline,Qwen3.6-27B,hopper|gemm_n7168_k5120|94920358-01a8-4c5b-9209-3103fd490e94,hopper,gemm_n7168_k5120,94920358-01a8-4c5b-9209-3103fd490e94,/home/ubuntu/AccRL-exps/eval_runs/2026-0524-1345,exp_005,6,Runtime error,0.0,H,61511,6679,68190,,,,14207,14207,5109,2,14195,1,0,0,0,0,830
baseline,Qwen3.6-27B,hopper|gemm_n7168_k5120|94920358-01a8-4c5b-9209-3103fd490e94,hopper,gemm_n7168_k5120,94920358-01a8-4c5b-9209-3103fd490e94,/home/ubuntu/AccRL-exps/eval_runs/2026-0524-1345,exp_005,7,Runtime error,0.0,H,67209,7447,74656,,,,13756,13756,8171,2,13744,1,0,0,0,0,764
baseline,Qwen3.6-27B,hopper|gemm_n7168_k5120|94920358-01a8-4c5b-9209-3103fd490e94,hopper,gemm_n7168_k5120,94920358-01a8-4c5b-9209-3103fd490e94,/home/ubuntu/AccRL-exps/eval_runs/2026-0524-1345,exp_005,8,Runtime error,0.0,H,72699,6054,78753,,,,14292,14292,2826,2,14280,1,0,0,0,0,770
baseline,Qwen3.6-27B,hopper|gemm_n7168_k5120|94920358-01a8-4c5b-9209-3103fd490e94,hopper,gemm_n7168_k5120,94920358-01a8-4c5b-9209-3103fd490e94,/home/ubuntu/AccRL-exps/eval_runs/2026-0524-1345,exp_005,9,Runtime error,0.0,H,78343,9713,88056,,,,14089,14089,16023,2,14077,1,0,0,0,0,770
baseline,Qwen3.6-27B,hopper|gemm_n7168_k5120|94920358-01a8-4c5b-9209-3103fd490e94,hopper,gemm_n7168_k5120,94920358-01a8-4c5b-9209-3103fd490e94,/home/ubuntu/AccRL-exps/eval_runs/2026-0524-1345,exp_005,10,Runtime error,0.0,H,83941,7123,91064,,,,14385,14385,6315,2,14373,1,0,0,0,0,845
baseline,Qwen3.6-27B,hopper|gemm_n7168_k5120|94920358-01a8-4c5b-9209-3103fd490e94,hopper,gemm_n7168_k5120,94920358-01a8-4c5b-9209-3103fd490e94,/home/ubuntu/AccRL-exps/eval_runs/2026-0524-1345,exp_005,11,Runtime error,0.0,H,89713,5646,95359,,,,13542,13542,1093,2,13530,1,0,0,0,0,763
baseline,Qwen3.6-27B,hopper|gemm_n7168_k5120|94920358-01a8-4c5b-9209-3103fd490e94,hopper,gemm_n7168_k5120,94920358-01a8-4c5b-9209-3103fd490e94,/home/ubuntu/AccRL-exps/eval_runs/2026-0524-1345,exp_005,12,Compilation error,,H,95161,9573,104734,,,,12653,12653,14427,2,12641,1,0,0,0,0,381
baseline,Qwen3.6-27B,hopper|gemm_n7168_k5120|94920358-01a8-4c5b-9209-3103fd490e94,hopper,gemm_n7168_k5120,94920358-01a8-4c5b-9209-3103fd490e94,/home/ubuntu/AccRL-exps/eval_runs/2026-0524-1345,exp_005,13,Runtime error,0.0,H,100130,4223,104353,,,,9771,9771,432,2,9759,1,0,0,0,0,839
baseline,Qwen3.6-27B,hopper|gemm_n7168_k5120|94920358-01a8-4c5b-9209-3103fd490e94,hopper,gemm_n7168_k5120,94920358-01a8-4c5b-9209-3103fd490e94,/home/ubuntu/AccRL-exps/eval_runs/2026-0524-1345,exp_005,14,Numerical error,0.0,H,104529,5261,109790,,,,10075,10075,3040,2,10063,1,0,0,0,0,578
baseline,Qwen3.6-27B,hopper|gemm_n7168_k5120|94920358-01a8-4c5b-9209-3103fd490e94,hopper,gemm_n7168_k5120,94920358-01a8-4c5b-9209-3103fd490e94,/home/ubuntu/AccRL-exps/eval_runs/2026-0524-1345,exp_005,15,Correct,0.025560607448537238,H,108969,24342,133311,,,,10990,10990,57071,2,10978,1,0,0,0,0,589
baseline,Qwen3.6-27B,hopper|gemm_n7168_k5120|94920358-01a8-4c5b-9209-3103fd490e94,hopper,gemm_n7168_k5120,94920358-01a8-4c5b-9209-3103fd490e94,/home/ubuntu/AccRL-exps/eval_runs/2026-0524-1345,exp_005,16,Compilation error,,H,113681,8858,122539,,,,12687,12687,16507,277,12400,1,0,0,0,0,921
baseline,Qwen3.6-27B,hopper|gemm_n7168_k5120|94920358-01a8-4c5b-9209-3103fd490e94,hopper,gemm_n7168_k5120,94920358-01a8-4c5b-9209-3103fd490e94,/home/ubuntu/AccRL-exps/eval_runs/2026-0524-1345,exp_005,17,Runtime error,0.0,H,118939,5863,124802,,,,10421,10421,5420,2,10409,1,0,0,0,0,839
baseline,Qwen3.6-27B,hopper|gemm_n7168_k5120|94920358-01a8-4c5b-9209-3103fd490e94,hopper,gemm_n7168_k5120,94920358-01a8-4c5b-9209-3103fd490e94,/home/ubuntu/AccRL-exps/eval_runs/2026-0524-1345,exp_005,18,Runtime error,0.0,H,123459,5149,128608,,,,11487,11487,2193,2,11475,1,0,0,0,0,947
baseline,Qwen3.6-27B,hopper|gemm_n7168_k5120|94920358-01a8-4c5b-9209-3103fd490e94,hopper,gemm_n7168_k5120,94920358-01a8-4c5b-9209-3103fd490e94,/home/ubuntu/AccRL-exps/eval_runs/2026-0524-1345,exp_005,19,Numerical error,0.0,H,128299,5011,133310,,,,11181,11181,1537,2,11169,1,0,0,0,0,576
baseline,Qwen3.6-27B,hopper|gemm_n7168_k5120|94920358-01a8-4c5b-9209-3103fd490e94,hopper,gemm_n7168_k5120,94920358-01a8-4c5b-9209-3103fd490e94,/home/ubuntu/AccRL-exps/eval_runs/2026-0524-1345,exp_006,0,Compilation error,,,26498,18279,44777,,,,11330,11330,37958,2,11318,1,0,0,0,0,2484
baseline,Qwen3.6-27B,hopper|gemm_n7168_k5120|94920358-01a8-4c5b-9209-3103fd490e94,hopper,gemm_n7168_k5120,94920358-01a8-4c5b-9209-3103fd490e94,/home/ubuntu/AccRL-exps/eval_runs/2026-0524-1345,exp_006,1,Runtime error,0.0,,31999,4871,36870,,,,11339,11339,236,2,11327,1,0,0,0,0,769
baseline,Qwen3.6-27B,hopper|gemm_n7168_k5120|94920358-01a8-4c5b-9209-3103fd490e94,hopper,gemm_n7168_k5120,94920358-01a8-4c5b-9209-3103fd490e94,/home/ubuntu/AccRL-exps/eval_runs/2026-0524-1345,exp_006,2,Runtime error,0.0,,37077,18921,55998,,,,11746,11746,53692,253,11483,1,0,0,0,0,769
baseline,Qwen3.6-27B,hopper|gemm_n7168_k5120|94920358-01a8-4c5b-9209-3103fd490e94,hopper,gemm_n7168_k5120,94920358-01a8-4c5b-9209-3103fd490e94,/home/ubuntu/AccRL-exps/eval_runs/2026-0524-1345,exp_006,3,Runtime error,0.0,,42299,6181,48480,,,,12615,12615,3032,174,12431,1,0,0,0,0,784
baseline,Qwen3.6-27B,hopper|gemm_n7168_k5120|94920358-01a8-4c5b-9209-3103fd490e94,hopper,gemm_n7168_k5120,94920358-01a8-4c5b-9209-3103fd490e94,/home/ubuntu/AccRL-exps/eval_runs/2026-0524-1345,exp_006,4,Runtime error,0.0,,47808,22719,70527,,,,12472,12472,49805,253,12209,1,0,0,0,0,780
baseline,Qwen3.6-27B,hopper|gemm_n7168_k5120|94920358-01a8-4c5b-9209-3103fd490e94,hopper,gemm_n7168_k5120,94920358-01a8-4c5b-9209-3103fd490e94,/home/ubuntu/AccRL-exps/eval_runs/2026-0524-1345,exp_006,5,Runtime error,0.0,,52785,5640,58425,,,,12383,12383,3663,214,12159,1,0,0,0,0,780
baseline,Qwen3.6-27B,hopper|gemm_n7168_k5120|94920358-01a8-4c5b-9209-3103fd490e94,hopper,gemm_n7168_k5120,94920358-01a8-4c5b-9209-3103fd490e94,/home/ubuntu/AccRL-exps/eval_runs/2026-0524-1345,exp_006,6,Runtime error,0.0,,57695,21188,78883,,,,12971,12971,45543,237,12724,1,0,0,0,0,745
baseline,Qwen3.6-27B,hopper|gemm_n7168_k5120|94920358-01a8-4c5b-9209-3103fd490e94,hopper,gemm_n7168_k5120,94920358-01a8-4c5b-9209-3103fd490e94,/home/ubuntu/AccRL-exps/eval_runs/2026-0524-1345,exp_006,7,Runtime error,0.0,,63293,10766,74059,,,,11869,11869,20679,200,11659,1,0,0,0,0,1547
baseline,Qwen3.6-27B,hopper|gemm_n7168_k5120|94920358-01a8-4c5b-9209-3103fd490e94,hopper,gemm_n7168_k5120,94920358-01a8-4c5b-9209-3103fd490e94,/home/ubuntu/AccRL-exps/eval_runs/2026-0524-1345,exp_006,8,Runtime error,0.0,,68406,6713,75119,,,,11170,11170,6496,239,10921,1,0,0,0,0,796
baseline,Qwen3.6-27B,hopper|gemm_n7168_k5120|94920358-01a8-4c5b-9209-3103fd490e94,hopper,gemm_n7168_k5120,94920358-01a8-4c5b-9209-3103fd490e94,/home/ubuntu/AccRL-exps/eval_runs/2026-0524-1345,exp_006,9,Runtime error,0.0,,72966,6148,79114,,,,13315,13315,2743,225,13080,1,0,0,0,0,1132
baseline,Qwen3.6-27B,hopper|gemm_n7168_k5120|94920358-01a8-4c5b-9209-3103fd490e94,hopper,gemm_n7168_k5120,94920358-01a8-4c5b-9209-3103fd490e94,/home/ubuntu/AccRL-exps/eval_runs/2026-0524-1345,exp_006,10,Runtime error,0.0,,78595,3902,82497,,,,9858,9858,662,155,9693,1,0,0,0,0,763
baseline,Qwen3.6-27B,hopper|gemm_n7168_k5120|94920358-01a8-4c5b-9209-3103fd490e94,hopper,gemm_n7168_k5120,94920358-01a8-4c5b-9209-3103fd490e94,/home/ubuntu/AccRL-exps/eval_runs/2026-0524-1345,exp_006,11,Runtime error,0.0,,82587,5882,88469,,,,10057,10057,6684,250,9797,1,0,0,0,0,763
baseline,Qwen3.6-27B,hopper|gemm_n7168_k5120|94920358-01a8-4c5b-9209-3103fd490e94,hopper,gemm_n7168_k5120,94920358-01a8-4c5b-9209-3103fd490e94,/home/ubuntu/AccRL-exps/eval_runs/2026-0524-1345,exp_006,12,Runtime error,0.0,,86659,7789,94448,,,,10305,10305,12638,203,10092,1,0,0,0,0,745
baseline,Qwen3.6-27B,hopper|gemm_n7168_k5120|94920358-01a8-4c5b-9209-3103fd490e94,hopper,gemm_n7168_k5120,94920358-01a8-4c5b-9209-3103fd490e94,/home/ubuntu/AccRL-exps/eval_runs/2026-0524-1345,exp_006,13,Runtime error,0.0,,90814,10658,101472,,,,10161,10161,19916,164,9987,1,0,0,0,0,745
baseline,Qwen3.6-27B,hopper|gemm_n7168_k5120|94920358-01a8-4c5b-9209-3103fd490e94,hopper,gemm_n7168_k5120,94920358-01a8-4c5b-9209-3103fd490e94,/home/ubuntu/AccRL-exps/eval_runs/2026-0524-1345,exp_006,14,Runtime error,0.0,,94955,5672,100627,,,,9741,9741,6137,171,9560,1,0,0,0,0,763
baseline,Qwen3.6-27B,hopper|gemm_n7168_k5120|94920358-01a8-4c5b-9209-3103fd490e94,hopper,gemm_n7168_k5120,94920358-01a8-4c5b-9209-3103fd490e94,/home/ubuntu/AccRL-exps/eval_runs/2026-0524-1345,exp_006,15,Runtime error,0.0,,98960,7931,106891,,,,9987,9987,13759,343,9634,1,0,0,0,0,745
baseline,Qwen3.6-27B,hopper|gemm_n7168_k5120|94920358-01a8-4c5b-9209-3103fd490e94,hopper,gemm_n7168_k5120,94920358-01a8-4c5b-9209-3103fd490e94,/home/ubuntu/AccRL-exps/eval_runs/2026-0524-1345,exp_006,16,Runtime error,0.0,,103022,10561,113583,,,,10397,10397,19080,187,10200,1,0,0,0,0,745
baseline,Qwen3.6-27B,hopper|gemm_n7168_k5120|94920358-01a8-4c5b-9209-3103fd490e94,hopper,gemm_n7168_k5120,94920358-01a8-4c5b-9209-3103fd490e94,/home/ubuntu/AccRL-exps/eval_runs/2026-0524-1345,exp_006,17,Runtime error,0.0,,107731,4724,112455,,,,10503,10503,1050,228,10265,1,0,0,0,0,745
baseline,Qwen3.6-27B,hopper|gemm_n7168_k5120|94920358-01a8-4c5b-9209-3103fd490e94,hopper,gemm_n7168_k5120,94920358-01a8-4c5b-9209-3103fd490e94,/home/ubuntu/AccRL-exps/eval_runs/2026-0524-1345,exp_006,18,Runtime error,0.0,,112439,5302,117741,,,,10527,10527,2370,199,10318,1,0,0,0,0,745
baseline,Qwen3.6-27B,hopper|gemm_n7168_k5120|94920358-01a8-4c5b-9209-3103fd490e94,hopper,gemm_n7168_k5120,94920358-01a8-4c5b-9209-3103fd490e94,/home/ubuntu/AccRL-exps/eval_runs/2026-0524-1345,exp_006,19,Runtime error,0.0,,117157,5029,122186,,,,10242,10242,2585,151,10081,1,0,0,0,0,763
baseline,Qwen3.6-27B,hopper|gemm_n7168_k5120|94920358-01a8-4c5b-9209-3103fd490e94,hopper,gemm_n7168_k5120,94920358-01a8-4c5b-9209-3103fd490e94,/home/ubuntu/AccRL-exps/eval_runs/2026-0524-1345,exp_007,0,Runtime error,0.0,,26498,14550,41048,,,,11914,11914,27633,2,11902,1,0,0,0,0,825
baseline,Qwen3.6-27B,hopper|gemm_n7168_k5120|94920358-01a8-4c5b-9209-3103fd490e94,hopper,gemm_n7168_k5120,94920358-01a8-4c5b-9209-3103fd490e94,/home/ubuntu/AccRL-exps/eval_runs/2026-0524-1345,exp_007,1,Compilation error,,,31562,15824,47386,,,,13186,13186,44388,373,12803,1,0,0,0,0,295
baseline,Qwen3.6-27B,hopper|gemm_n7168_k5120|94920358-01a8-4c5b-9209-3103fd490e94,hopper,gemm_n7168_k5120,94920358-01a8-4c5b-9209-3103fd490e94,/home/ubuntu/AccRL-exps/eval_runs/2026-0524-1345,exp_007,2,Runtime error,0.0,,36826,5781,42607,,,,12775,12775,2096,2,12763,1,0,0,0,0,840
baseline,Qwen3.6-27B,hopper|gemm_n7168_k5120|94920358-01a8-4c5b-9209-3103fd490e94,hopper,gemm_n7168_k5120,94920358-01a8-4c5b-9209-3103fd490e94,/home/ubuntu/AccRL-exps/eval_runs/2026-0524-1345,exp_007,3,Runtime error,0.0,,42208,11561,53769,,,,12863,12863,26992,233,12620,1,0,0,0,0,811
baseline,Qwen3.6-27B,hopper|gemm_n7168_k5120|94920358-01a8-4c5b-9209-3103fd490e94,hopper,gemm_n7168_k5120,94920358-01a8-4c5b-9209-3103fd490e94,/home/ubuntu/AccRL-exps/eval_runs/2026-0524-1345,exp_007,4,Runtime error,0.0,,47556,6598,54154,,,,13352,13352,5338,220,13122,1,0,0,0,0,807
baseline,Qwen3.6-27B,hopper|gemm_n7168_k5120|94920358-01a8-4c5b-9209-3103fd490e94,hopper,gemm_n7168_k5120,94920358-01a8-4c5b-9209-3103fd490e94,/home/ubuntu/AccRL-exps/eval_runs/2026-0524-1345,exp_007,5,Runtime error,0.0,,53082,8843,61925,,,,12611,12611,15263,177,12424,1,0,0,0,0,858
baseline,Qwen3.6-27B,hopper|gemm_n7168_k5120|94920358-01a8-4c5b-9209-3103fd490e94,hopper,gemm_n7168_k5120,94920358-01a8-4c5b-9209-3103fd490e94,/home/ubuntu/AccRL-exps/eval_runs/2026-0524-1345,exp_007,6,Compilation error,,,58379,10443,68822,,,,13571,13571,16106,317,13244,1,0,0,0,0,1263
baseline,Qwen3.6-27B,hopper|gemm_n7168_k5120|94920358-01a8-4c5b-9209-3103fd490e94,hopper,gemm_n7168_k5120,94920358-01a8-4c5b-9209-3103fd490e94,/home/ubuntu/AccRL-exps/eval_runs/2026-0524-1345,exp_007,7,Runtime error,0.0,,63983,5253,69236,,,,13236,13236,179,2,13224,1,0,0,0,0,1039
baseline,Qwen3.6-27B,hopper|gemm_n7168_k5120|94920358-01a8-4c5b-9209-3103fd490e94,hopper,gemm_n7168_k5120,94920358-01a8-4c5b-9209-3103fd490e94,/home/ubuntu/AccRL-exps/eval_runs/2026-0524-1345,exp_007,8,Runtime error,0.0,,69535,5902,75437,,,,13263,13263,2861,104,13149,1,0,0,0,0,807
