group,run_dir,trajectory_id,trajectory_path,definition,prompt_tag,replica,n_turns,correct_turns,ever_correct,first_correct_turn,correct_then_regressed,outcome_sequence,system_chars,system_sha256,initial_user_sha256,model_name,sampling_signature,api_base,feedback_chars_mean,code_chars_initial,code_chars_mean,reasoning_chars_initial,reasoning_chars_mean,edit_similarity_mean,major_rewrites,tma_turns,wgmma_turns,mbarrier_turns,setmaxnreg_turns,extended_launch_turns,cluster_turns,feedback_precise_fault,feedback_primary_diagnostics,feedback_source_locations,feedback_core_dump
regular,/home/ubuntu/AccRL-exps/eval_runs/2026-0624-0939-nopatched-mha-d128-causal,exp_008,/home/ubuntu/AccRL-exps/eval_runs/2026-0624-0939-nopatched-mha-d128-causal/trajectories/exp_008.json,mha_with_lse_d128_causal,hopper-08,0,8,0,False,,False,extract -> compile -> extract -> runtime -> runtime -> runtime -> runtime -> runtime,90665,95f5cc290f1cd34e5e0f60c9f353225b32090a4b08cc5e8675bd63606b9ac939,1b08b7c166d5987949516991c4ab16680512822718c10b2fe52367cda15820b7,openai/qwen36-27b-SFT-2026-0624-0939,"{""drop_params"": true, ""extra_body"": {""min_p"": 0.0, ""repetition_penalty"": 1.0, ""top_k"": 20}, ""max_tokens"": 81920, ""presence_penalty"": 1.5, ""temperature"": 1.0, ""timeout"": 3600.0, ""top_p"": 0.95}",http://localhost:30022/v1,1550.875,0,12307.25,159845,77704.875,0.4505376767994561,3,6,6,6,0,5,5,5,5,5,0
regular,/home/ubuntu/AccRL-exps/eval_runs/2026-0624-0939-nopatched-mha-d128-causal,exp_009,/home/ubuntu/AccRL-exps/eval_runs/2026-0624-0939-nopatched-mha-d128-causal/trajectories/exp_009.json,mha_with_lse_d128_causal,hopper-08,1,8,0,False,,False,compile -> runtime -> runtime -> runtime -> compile -> runtime -> compile -> runtime,90665,95f5cc290f1cd34e5e0f60c9f353225b32090a4b08cc5e8675bd63606b9ac939,1b08b7c166d5987949516991c4ab16680512822718c10b2fe52367cda15820b7,openai/qwen36-27b-SFT-2026-0624-0939,"{""drop_params"": true, ""extra_body"": {""min_p"": 0.0, ""repetition_penalty"": 1.0, ""top_k"": 20}, ""max_tokens"": 81920, ""presence_penalty"": 1.5, ""temperature"": 1.0, ""timeout"": 3600.0, ""top_p"": 0.95}",http://localhost:30022/v1,1712.375,14670,16097.875,180044,70736.75,0.7004913251375952,0,8,8,8,0,8,8,5,5,5,0
regular,/home/ubuntu/AccRL-exps/eval_runs/2026-0624-0939-nopatched-mha-d128-causal,exp_010,/home/ubuntu/AccRL-exps/eval_runs/2026-0624-0939-nopatched-mha-d128-causal/trajectories/exp_010.json,mha_with_lse_d128_causal,hopper-08,2,8,0,False,,False,compile -> compile -> runtime -> runtime -> runtime -> runtime -> runtime -> runtime,90665,95f5cc290f1cd34e5e0f60c9f353225b32090a4b08cc5e8675bd63606b9ac939,1b08b7c166d5987949516991c4ab16680512822718c10b2fe52367cda15820b7,openai/qwen36-27b-SFT-2026-0624-0939,"{""drop_params"": true, ""extra_body"": {""min_p"": 0.0, ""repetition_penalty"": 1.0, ""top_k"": 20}, ""max_tokens"": 81920, ""presence_penalty"": 1.5, ""temperature"": 1.0, ""timeout"": 3600.0, ""top_p"": 0.95}",http://localhost:30022/v1,1932.375,18837,17069.625,15497,58390.125,0.7836646394310451,0,7,8,8,8,0,8,6,6,6,0
regular,/home/ubuntu/AccRL-exps/eval_runs/2026-0624-0939-nopatched-mha-d128-causal,exp_011,/home/ubuntu/AccRL-exps/eval_runs/2026-0624-0939-nopatched-mha-d128-causal/trajectories/exp_011.json,mha_with_lse_d128_causal,hopper-08,3,8,0,False,,False,runtime -> runtime -> runtime -> runtime -> runtime -> runtime -> runtime -> runtime,90665,95f5cc290f1cd34e5e0f60c9f353225b32090a4b08cc5e8675bd63606b9ac939,1b08b7c166d5987949516991c4ab16680512822718c10b2fe52367cda15820b7,openai/qwen36-27b-SFT-2026-0624-0939,"{""drop_params"": true, ""extra_body"": {""min_p"": 0.0, ""repetition_penalty"": 1.0, ""top_k"": 20}, ""max_tokens"": 81920, ""presence_penalty"": 1.5, ""temperature"": 1.0, ""timeout"": 3600.0, ""top_p"": 0.95}",http://localhost:30022/v1,2005,21989,18316.875,57772,67387.375,0.6662322779976966,2,7,8,7,0,0,7,8,8,8,0
regular-patched,/home/ubuntu/AccRL-exps/eval_runs/2026-0624-0939-mha-bwd-d128,exp_012,/home/ubuntu/AccRL-exps/eval_runs/2026-0624-0939-mha-bwd-d128/trajectories/exp_012.json,mha_bwd_d128,hopper-012,0,8,0,False,,False,compile -> runtime -> compile -> runtime -> runtime -> runtime -> runtime -> runtime,88840,37c623b4c915980784c054838780204ec205600e602e454846ce3c4dbb08ff38,0f3073f02da350ae0f578d22042cd450349bb4ddde295ce5cf82311ccbc0cd26,openai/qwen36-27b-SFT-2026-0624-0939,"{""drop_params"": true, ""extra_body"": {""min_p"": 0.0, ""repetition_penalty"": 1.0, ""top_k"": 20}, ""max_tokens"": 81920, ""presence_penalty"": 1.5, ""temperature"": 1.0, ""timeout"": 3600.0, ""top_p"": 0.95}",http://localhost:30022/v1,1683.5,26000,26919.75,84548,72310.25,0.7408292887896678,0,8,8,8,4,0,8,0,0,0,0
regular-patched,/home/ubuntu/AccRL-exps/eval_runs/2026-0624-0939-mha-bwd-d128,exp_013,/home/ubuntu/AccRL-exps/eval_runs/2026-0624-0939-mha-bwd-d128/trajectories/exp_013.json,mha_bwd_d128,hopper-012,1,8,0,False,,False,compile -> timeout -> timeout -> timeout -> numeric -> numeric -> numeric -> runtime,88840,37c623b4c915980784c054838780204ec205600e602e454846ce3c4dbb08ff38,0f3073f02da350ae0f578d22042cd450349bb4ddde295ce5cf82311ccbc0cd26,openai/qwen36-27b-SFT-2026-0624-0939,"{""drop_params"": true, ""extra_body"": {""min_p"": 0.0, ""repetition_penalty"": 1.0, ""top_k"": 20}, ""max_tokens"": 81920, ""presence_penalty"": 1.5, ""temperature"": 1.0, ""timeout"": 3600.0, ""top_p"": 0.95}",http://localhost:30022/v1,1528,24099,29246.125,81742,53539.875,0.7715113074745122,1,8,8,8,1,0,8,0,0,0,0
regular-patched,/home/ubuntu/AccRL-exps/eval_runs/2026-0624-0939-mha-bwd-d128,exp_014,/home/ubuntu/AccRL-exps/eval_runs/2026-0624-0939-mha-bwd-d128/trajectories/exp_014.json,mha_bwd_d128,hopper-012,2,8,0,False,,False,numeric -> numeric -> numeric -> numeric -> numeric -> numeric -> numeric -> numeric,88840,37c623b4c915980784c054838780204ec205600e602e454846ce3c4dbb08ff38,0f3073f02da350ae0f578d22042cd450349bb4ddde295ce5cf82311ccbc0cd26,openai/qwen36-27b-SFT-2026-0624-0939,"{""drop_params"": true, ""extra_body"": {""min_p"": 0.0, ""repetition_penalty"": 1.0, ""top_k"": 20}, ""max_tokens"": 81920, ""presence_penalty"": 1.5, ""temperature"": 1.0, ""timeout"": 3600.0, ""top_p"": 0.95}",http://localhost:30022/v1,1520.125,25666,24056.625,16706,50048.625,0.8595582896944747,0,8,8,8,0,0,8,0,0,0,0
regular-patched,/home/ubuntu/AccRL-exps/eval_runs/2026-0624-0939-mha-bwd-d128,exp_015,/home/ubuntu/AccRL-exps/eval_runs/2026-0624-0939-mha-bwd-d128/trajectories/exp_015.json,mha_bwd_d128,hopper-012,3,8,0,False,,False,compile -> compile -> numeric -> numeric -> extract -> numeric -> numeric -> numeric,88840,37c623b4c915980784c054838780204ec205600e602e454846ce3c4dbb08ff38,0f3073f02da350ae0f578d22042cd450349bb4ddde295ce5cf82311ccbc0cd26,openai/qwen36-27b-SFT-2026-0624-0939,"{""drop_params"": true, ""extra_body"": {""min_p"": 0.0, ""repetition_penalty"": 1.0, ""top_k"": 20}, ""max_tokens"": 81920, ""presence_penalty"": 1.5, ""temperature"": 1.0, ""timeout"": 3600.0, ""top_p"": 0.95}",http://localhost:30022/v1,1481.125,20712,18383,36247,68344.625,0.5271502787732916,3,7,7,7,2,0,7,0,0,0,0
regular-patched,/home/ubuntu/AccRL-exps/eval_runs/2026-0624-0939-mha-bwd-d128,exp_016,/home/ubuntu/AccRL-exps/eval_runs/2026-0624-0939-mha-bwd-d128/trajectories/exp_016.json,mha_bwd_d128,hopper-013,0,8,3,True,2,True,compile -> numeric -> OK -> compile -> runtime -> OK -> OK -> runtime,94848,ab01b2d59153cbbbea10b059ea64eed75e4a78d3187b365057416ca1284586ae,0f3073f02da350ae0f578d22042cd450349bb4ddde295ce5cf82311ccbc0cd26,openai/qwen36-27b-SFT-2026-0624-0939,"{""drop_params"": true, ""extra_body"": {""min_p"": 0.0, ""repetition_penalty"": 1.0, ""top_k"": 20}, ""max_tokens"": 81920, ""presence_penalty"": 1.5, ""temperature"": 1.0, ""timeout"": 3600.0, ""top_p"": 0.95}",http://localhost:30022/v1,2806.25,25100,28826.5,76076,47624.125,0.6802672060438829,1,8,8,8,3,0,8,0,0,0,0
regular-patched,/home/ubuntu/AccRL-exps/eval_runs/2026-0624-0939-mha-bwd-d128,exp_017,/home/ubuntu/AccRL-exps/eval_runs/2026-0624-0939-mha-bwd-d128/trajectories/exp_017.json,mha_bwd_d128,hopper-013,1,8,1,True,7,False,compile -> runtime -> runtime -> extract -> runtime -> numeric -> numeric -> OK,94848,ab01b2d59153cbbbea10b059ea64eed75e4a78d3187b365057416ca1284586ae,0f3073f02da350ae0f578d22042cd450349bb4ddde295ce5cf82311ccbc0cd26,openai/qwen36-27b-SFT-2026-0624-0939,"{""drop_params"": true, ""extra_body"": {""min_p"": 0.0, ""repetition_penalty"": 1.0, ""top_k"": 20}, ""max_tokens"": 81920, ""presence_penalty"": 1.5, ""temperature"": 1.0, ""timeout"": 3600.0, ""top_p"": 0.95}",http://localhost:30022/v1,1487.75,24373,20807.5,17191,63732.5,0.6006334908632857,2,7,7,7,0,0,7,0,0,0,0
regular-patched,/home/ubuntu/AccRL-exps/eval_runs/2026-0624-0939-mha-bwd-d128,exp_018,/home/ubuntu/AccRL-exps/eval_runs/2026-0624-0939-mha-bwd-d128/trajectories/exp_018.json,mha_bwd_d128,hopper-013,2,8,0,False,,False,compile -> runtime -> numeric -> extract -> numeric -> numeric -> runtime -> runtime,94848,ab01b2d59153cbbbea10b059ea64eed75e4a78d3187b365057416ca1284586ae,0f3073f02da350ae0f578d22042cd450349bb4ddde295ce5cf82311ccbc0cd26,openai/qwen36-27b-SFT-2026-0624-0939,"{""drop_params"": true, ""extra_body"": {""min_p"": 0.0, ""repetition_penalty"": 1.0, ""top_k"": 20}, ""max_tokens"": 81920, ""presence_penalty"": 1.5, ""temperature"": 1.0, ""timeout"": 3600.0, ""top_p"": 0.95}",http://localhost:30022/v1,1919,8161,22596.875,211937,68844.75,0.5123479973449211,3,7,7,7,2,6,7,0,0,0,0
regular-patched,/home/ubuntu/AccRL-exps/eval_runs/2026-0624-0939-mha-bwd-d128,exp_019,/home/ubuntu/AccRL-exps/eval_runs/2026-0624-0939-mha-bwd-d128/trajectories/exp_019.json,mha_bwd_d128,hopper-013,3,8,0,False,,False,compile -> runtime -> runtime -> runtime -> runtime -> runtime -> compile -> runtime,94848,ab01b2d59153cbbbea10b059ea64eed75e4a78d3187b365057416ca1284586ae,0f3073f02da350ae0f578d22042cd450349bb4ddde295ce5cf82311ccbc0cd26,openai/qwen36-27b-SFT-2026-0624-0939,"{""drop_params"": true, ""extra_body"": {""min_p"": 0.0, ""repetition_penalty"": 1.0, ""top_k"": 20}, ""max_tokens"": 81920, ""presence_penalty"": 1.5, ""temperature"": 1.0, ""timeout"": 3600.0, ""top_p"": 0.95}",http://localhost:30022/v1,4226,21788,22937.375,86878,72273.375,0.8130778573226909,0,8,8,8,0,0,8,0,0,0,0
regular-patched,/home/ubuntu/AccRL-exps/eval_runs/2026-0624-0939-mha-bwd-d128-causal,exp_012,/home/ubuntu/AccRL-exps/eval_runs/2026-0624-0939-mha-bwd-d128-causal/trajectories/exp_012.json,mha_bwd_d128_causal,hopper-012,0,8,0,False,,False,compile -> runtime -> runtime -> numeric -> runtime -> numeric -> numeric -> runtime,88840,37c623b4c915980784c054838780204ec205600e602e454846ce3c4dbb08ff38,33a26411f3b1a412b49ddad726c0f53851322c382ec76d1eaac4e1a97b858f82,openai/qwen36-27b-SFT-2026-0624-0939,"{""drop_params"": true, ""extra_body"": {""min_p"": 0.0, ""repetition_penalty"": 1.0, ""top_k"": 20}, ""max_tokens"": 81920, ""presence_penalty"": 1.5, ""temperature"": 1.0, ""timeout"": 3600.0, ""top_p"": 0.95}",http://localhost:30022/v1,2574.25,23564,22354.125,84924,69467.125,0.7391288368355616,0,8,8,8,2,0,8,0,0,0,0
regular-patched,/home/ubuntu/AccRL-exps/eval_runs/2026-0624-0939-mha-bwd-d128-causal,exp_013,/home/ubuntu/AccRL-exps/eval_runs/2026-0624-0939-mha-bwd-d128-causal/trajectories/exp_013.json,mha_bwd_d128_causal,hopper-012,1,8,1,True,7,False,compile -> compile -> runtime -> runtime -> runtime -> runtime -> numeric -> OK,88840,37c623b4c915980784c054838780204ec205600e602e454846ce3c4dbb08ff38,33a26411f3b1a412b49ddad726c0f53851322c382ec76d1eaac4e1a97b858f82,openai/qwen36-27b-SFT-2026-0624-0939,"{""drop_params"": true, ""extra_body"": {""min_p"": 0.0, ""repetition_penalty"": 1.0, ""top_k"": 20}, ""max_tokens"": 81920, ""presence_penalty"": 1.5, ""temperature"": 1.0, ""timeout"": 3600.0, ""top_p"": 0.95}",http://localhost:30022/v1,3419,21110,22025.75,125251,66026.75,0.8429375238814245,0,8,8,8,0,0,8,0,0,0,0
regular-patched,/home/ubuntu/AccRL-exps/eval_runs/2026-0624-0939-mha-bwd-d128-causal,exp_014,/home/ubuntu/AccRL-exps/eval_runs/2026-0624-0939-mha-bwd-d128-causal/trajectories/exp_014.json,mha_bwd_d128_causal,hopper-012,2,8,2,True,2,True,runtime -> runtime -> OK -> timeout -> OK -> compile -> runtime -> compile,88840,37c623b4c915980784c054838780204ec205600e602e454846ce3c4dbb08ff38,33a26411f3b1a412b49ddad726c0f53851322c382ec76d1eaac4e1a97b858f82,openai/qwen36-27b-SFT-2026-0624-0939,"{""drop_params"": true, ""extra_body"": {""min_p"": 0.0, ""repetition_penalty"": 1.0, ""top_k"": 20}, ""max_tokens"": 81920, ""presence_penalty"": 1.5, ""temperature"": 1.0, ""timeout"": 3600.0, ""top_p"": 0.95}",http://localhost:30022/v1,1364.625,22955,24400.625,61840,63135.875,0.6818924314667248,1,8,8,8,0,0,8,0,0,0,0
regular-patched,/home/ubuntu/AccRL-exps/eval_runs/2026-0624-0939-mha-bwd-d128-causal,exp_015,/home/ubuntu/AccRL-exps/eval_runs/2026-0624-0939-mha-bwd-d128-causal/trajectories/exp_015.json,mha_bwd_d128_causal,hopper-012,3,8,1,True,7,False,runtime -> numeric -> numeric -> numeric -> numeric -> numeric -> runtime -> OK,88840,37c623b4c915980784c054838780204ec205600e602e454846ce3c4dbb08ff38,33a26411f3b1a412b49ddad726c0f53851322c382ec76d1eaac4e1a97b858f82,openai/qwen36-27b-SFT-2026-0624-0939,"{""drop_params"": true, ""extra_body"": {""min_p"": 0.0, ""repetition_penalty"": 1.0, ""top_k"": 20}, ""max_tokens"": 81920, ""presence_penalty"": 1.5, ""temperature"": 1.0, ""timeout"": 3600.0, ""top_p"": 0.95}",http://localhost:30022/v1,1918.875,22238,22261.125,35277,53637.5,0.831693983828252,0,8,8,8,1,0,8,0,0,0,0
regular-patched,/home/ubuntu/AccRL-exps/eval_runs/2026-0624-0939-mha-bwd-d128-causal,exp_016,/home/ubuntu/AccRL-exps/eval_runs/2026-0624-0939-mha-bwd-d128-causal/trajectories/exp_016.json,mha_bwd_d128_causal,hopper-013,0,8,0,False,,False,compile -> compile -> compile -> runtime -> runtime -> runtime -> runtime -> runtime,94848,ab01b2d59153cbbbea10b059ea64eed75e4a78d3187b365057416ca1284586ae,33a26411f3b1a412b49ddad726c0f53851322c382ec76d1eaac4e1a97b858f82,openai/qwen36-27b-SFT-2026-0624-0939,"{""drop_params"": true, ""extra_body"": {""min_p"": 0.0, ""repetition_penalty"": 1.0, ""top_k"": 20}, ""max_tokens"": 81920, ""presence_penalty"": 1.5, ""temperature"": 1.0, ""timeout"": 3600.0, ""top_p"": 0.95}",http://localhost:30022/v1,3727.25,30647,28785,139244,71369.5,0.7664439854969389,0,8,8,8,0,8,8,0,0,0,0
regular-patched,/home/ubuntu/AccRL-exps/eval_runs/2026-0624-0939-mha-bwd-d128-causal,exp_017,/home/ubuntu/AccRL-exps/eval_runs/2026-0624-0939-mha-bwd-d128-causal/trajectories/exp_017.json,mha_bwd_d128_causal,hopper-013,1,8,1,True,5,True,compile -> compile -> numeric -> compile -> numeric -> OK -> compile -> numeric,94848,ab01b2d59153cbbbea10b059ea64eed75e4a78d3187b365057416ca1284586ae,33a26411f3b1a412b49ddad726c0f53851322c382ec76d1eaac4e1a97b858f82,openai/qwen36-27b-SFT-2026-0624-0939,"{""drop_params"": true, ""extra_body"": {""min_p"": 0.0, ""repetition_penalty"": 1.0, ""top_k"": 20}, ""max_tokens"": 81920, ""presence_penalty"": 1.5, ""temperature"": 1.0, ""timeout"": 3600.0, ""top_p"": 0.95}",http://localhost:30022/v1,1603.625,27177,28669.25,32024,49027.125,0.8721449816575257,0,8,8,8,8,8,8,0,0,0,0
regular-patched,/home/ubuntu/AccRL-exps/eval_runs/2026-0624-0939-mha-bwd-d128-causal,exp_018,/home/ubuntu/AccRL-exps/eval_runs/2026-0624-0939-mha-bwd-d128-causal/trajectories/exp_018.json,mha_bwd_d128_causal,hopper-013,2,8,0,False,,False,runtime -> runtime -> runtime -> runtime -> runtime -> runtime -> runtime -> runtime,94848,ab01b2d59153cbbbea10b059ea64eed75e4a78d3187b365057416ca1284586ae,33a26411f3b1a412b49ddad726c0f53851322c382ec76d1eaac4e1a97b858f82,openai/qwen36-27b-SFT-2026-0624-0939,"{""drop_params"": true, ""extra_body"": {""min_p"": 0.0, ""repetition_penalty"": 1.0, ""top_k"": 20}, ""max_tokens"": 81920, ""presence_penalty"": 1.5, ""temperature"": 1.0, ""timeout"": 3600.0, ""top_p"": 0.95}",http://localhost:30022/v1,1759.75,26518,25319.875,26394,44535.5,0.9147474381104527,0,8,8,8,6,0,8,0,0,0,0
regular-patched,/home/ubuntu/AccRL-exps/eval_runs/2026-0624-0939-mha-bwd-d128-causal,exp_019,/home/ubuntu/AccRL-exps/eval_runs/2026-0624-0939-mha-bwd-d128-causal/trajectories/exp_019.json,mha_bwd_d128_causal,hopper-013,3,8,0,False,,False,compile -> timeout -> runtime -> runtime -> compile -> compile -> timeout -> timeout,94848,ab01b2d59153cbbbea10b059ea64eed75e4a78d3187b365057416ca1284586ae,33a26411f3b1a412b49ddad726c0f53851322c382ec76d1eaac4e1a97b858f82,openai/qwen36-27b-SFT-2026-0624-0939,"{""drop_params"": true, ""extra_body"": {""min_p"": 0.0, ""repetition_penalty"": 1.0, ""top_k"": 20}, ""max_tokens"": 81920, ""presence_penalty"": 1.5, ""temperature"": 1.0, ""timeout"": 3600.0, ""top_p"": 0.95}",http://localhost:30022/v1,2544.25,26574,25014,49285,71971.5,0.8374161376575742,0,8,8,8,2,0,8,0,0,0,0
regular-patched,/home/ubuntu/AccRL-exps/eval_runs/2026-0624-0939-mha-d128,exp_004,/home/ubuntu/AccRL-exps/eval_runs/2026-0624-0939-mha-d128/trajectories/exp_004.json,mha_with_lse_d128,hopper-07,0,8,2,True,0,True,OK -> compile -> compile -> numeric -> runtime -> OK -> numeric -> runtime,88033,7a2722e6d6bc97adb93f29b1ab9183f79bd3cd1f895965c004864b9333fd9232,0ad9cf46673fc5689d44b04110b6681d821ff6a3ac0b460f075a62590b31415c,openai/qwen36-27b-SFT-2026-0624-0939,"{""drop_params"": true, ""extra_body"": {""min_p"": 0.0, ""repetition_penalty"": 1.0, ""top_k"": 20}, ""max_tokens"": 81920, ""presence_penalty"": 1.5, ""temperature"": 1.0, ""timeout"": 3600.0, ""top_p"": 0.95}",http://localhost:30022/v1,1362.875,15497,16856,96111,69018.125,0.7939919998968447,0,8,8,8,0,8,8,0,0,0,0
regular-patched,/home/ubuntu/AccRL-exps/eval_runs/2026-0624-0939-mha-d128,exp_005,/home/ubuntu/AccRL-exps/eval_runs/2026-0624-0939-mha-d128/trajectories/exp_005.json,mha_with_lse_d128,hopper-07,1,8,4,True,2,True,compile -> numeric -> OK -> OK -> compile -> numeric -> OK -> OK,88033,7a2722e6d6bc97adb93f29b1ab9183f79bd3cd1f895965c004864b9333fd9232,0ad9cf46673fc5689d44b04110b6681d821ff6a3ac0b460f075a62590b31415c,openai/qwen36-27b-SFT-2026-0624-0939,"{""drop_params"": true, ""extra_body"": {""min_p"": 0.0, ""repetition_penalty"": 1.0, ""top_k"": 20}, ""max_tokens"": 81920, ""presence_penalty"": 1.5, ""temperature"": 1.0, ""timeout"": 3600.0, ""top_p"": 0.95}",http://localhost:30022/v1,999.25,15999,16881.25,24438,50678.625,0.8495024364541587,0,8,8,8,8,0,0,0,0,0,0
regular-patched,/home/ubuntu/AccRL-exps/eval_runs/2026-0624-0939-mha-d128,exp_006,/home/ubuntu/AccRL-exps/eval_runs/2026-0624-0939-mha-d128/trajectories/exp_006.json,mha_with_lse_d128,hopper-07,2,8,1,True,7,False,compile -> runtime -> runtime -> numeric -> compile -> numeric -> runtime -> OK,88033,7a2722e6d6bc97adb93f29b1ab9183f79bd3cd1f895965c004864b9333fd9232,0ad9cf46673fc5689d44b04110b6681d821ff6a3ac0b460f075a62590b31415c,openai/qwen36-27b-SFT-2026-0624-0939,"{""drop_params"": true, ""extra_body"": {""min_p"": 0.0, ""repetition_penalty"": 1.0, ""top_k"": 20}, ""max_tokens"": 81920, ""presence_penalty"": 1.5, ""temperature"": 1.0, ""timeout"": 3600.0, ""top_p"": 0.95}",http://localhost:30022/v1,1014.125,16195,16090.25,129241,67401.625,0.7591134212379106,0,8,8,8,0,0,8,0,0,0,0
regular-patched,/home/ubuntu/AccRL-exps/eval_runs/2026-0624-0939-mha-d128,exp_007,/home/ubuntu/AccRL-exps/eval_runs/2026-0624-0939-mha-d128/trajectories/exp_007.json,mha_with_lse_d128,hopper-07,3,8,0,False,,False,compile -> compile -> compile -> timeout -> timeout -> runtime -> numeric -> numeric,88033,7a2722e6d6bc97adb93f29b1ab9183f79bd3cd1f895965c004864b9333fd9232,0ad9cf46673fc5689d44b04110b6681d821ff6a3ac0b460f075a62590b31415c,openai/qwen36-27b-SFT-2026-0624-0939,"{""drop_params"": true, ""extra_body"": {""min_p"": 0.0, ""repetition_penalty"": 1.0, ""top_k"": 20}, ""max_tokens"": 81920, ""presence_penalty"": 1.5, ""temperature"": 1.0, ""timeout"": 3600.0, ""top_p"": 0.95}",http://localhost:30022/v1,790.25,20251,16975.375,43941,76019.625,0.7708264849299429,0,8,8,8,5,1,8,0,0,0,0
regular-patched,/home/ubuntu/AccRL-exps/eval_runs/2026-0624-0939-mha-d128,exp_008,/home/ubuntu/AccRL-exps/eval_runs/2026-0624-0939-mha-d128/trajectories/exp_008.json,mha_with_lse_d128,hopper-08,0,8,1,True,1,True,numeric -> OK -> numeric -> numeric -> runtime -> numeric -> numeric -> numeric,92604,ded03ff5e49a4db9740c24a0aa4b840e4a1f332cded5f60e5b313aecaa690c5d,0ad9cf46673fc5689d44b04110b6681d821ff6a3ac0b460f075a62590b31415c,openai/qwen36-27b-SFT-2026-0624-0939,"{""drop_params"": true, ""extra_body"": {""min_p"": 0.0, ""repetition_penalty"": 1.0, ""top_k"": 20}, ""max_tokens"": 81920, ""presence_penalty"": 1.5, ""temperature"": 1.0, ""timeout"": 3600.0, ""top_p"": 0.95}",http://localhost:30022/v1,698.625,17635,17106,60804,56729.125,0.8624929371558789,0,8,8,8,0,8,8,0,0,0,0
regular-patched,/home/ubuntu/AccRL-exps/eval_runs/2026-0624-0939-mha-d128,exp_009,/home/ubuntu/AccRL-exps/eval_runs/2026-0624-0939-mha-d128/trajectories/exp_009.json,mha_with_lse_d128,hopper-08,1,8,3,True,2,True,compile -> runtime -> OK -> compile -> OK -> numeric -> runtime -> OK,92604,ded03ff5e49a4db9740c24a0aa4b840e4a1f332cded5f60e5b313aecaa690c5d,0ad9cf46673fc5689d44b04110b6681d821ff6a3ac0b460f075a62590b31415c,openai/qwen36-27b-SFT-2026-0624-0939,"{""drop_params"": true, ""extra_body"": {""min_p"": 0.0, ""repetition_penalty"": 1.0, ""top_k"": 20}, ""max_tokens"": 81920, ""presence_penalty"": 1.5, ""temperature"": 1.0, ""timeout"": 3600.0, ""top_p"": 0.95}",http://localhost:30022/v1,1069.625,17032,17791.25,9181,61026.5,0.7412415568287422,0,8,8,8,1,0,8,0,0,0,0
regular-patched,/home/ubuntu/AccRL-exps/eval_runs/2026-0624-0939-mha-d128,exp_010,/home/ubuntu/AccRL-exps/eval_runs/2026-0624-0939-mha-d128/trajectories/exp_010.json,mha_with_lse_d128,hopper-08,2,8,0,False,,False,compile -> runtime -> numeric -> numeric -> numeric -> runtime -> numeric -> compile,92604,ded03ff5e49a4db9740c24a0aa4b840e4a1f332cded5f60e5b313aecaa690c5d,0ad9cf46673fc5689d44b04110b6681d821ff6a3ac0b460f075a62590b31415c,openai/qwen36-27b-SFT-2026-0624-0939,"{""drop_params"": true, ""extra_body"": {""min_p"": 0.0, ""repetition_penalty"": 1.0, ""top_k"": 20}, ""max_tokens"": 81920, ""presence_penalty"": 1.5, ""temperature"": 1.0, ""timeout"": 3600.0, ""top_p"": 0.95}",http://localhost:30022/v1,986,18588,18856.5,145951,71040.5,0.8531192943993421,0,8,8,8,3,0,8,0,0,0,0
regular-patched,/home/ubuntu/AccRL-exps/eval_runs/2026-0624-0939-mha-d128,exp_011,/home/ubuntu/AccRL-exps/eval_runs/2026-0624-0939-mha-d128/trajectories/exp_011.json,mha_with_lse_d128,hopper-08,3,8,2,True,0,True,OK -> runtime -> numeric -> numeric -> compile -> numeric -> OK -> compile,92604,ded03ff5e49a4db9740c24a0aa4b840e4a1f332cded5f60e5b313aecaa690c5d,0ad9cf46673fc5689d44b04110b6681d821ff6a3ac0b460f075a62590b31415c,openai/qwen36-27b-SFT-2026-0624-0939,"{""drop_params"": true, ""extra_body"": {""min_p"": 0.0, ""repetition_penalty"": 1.0, ""top_k"": 20}, ""max_tokens"": 81920, ""presence_penalty"": 1.5, ""temperature"": 1.0, ""timeout"": 3600.0, ""top_p"": 0.95}",http://localhost:30022/v1,1284,15231,18056.75,51784,50325.625,0.7106986907794145,2,8,8,8,0,0,8,0,0,0,0
