series,distance,pdf,bandwidth
Adjacent turn edits in 2026-0420-2305,0.58728649,0.357113778,0.0542234109
Adjacent turn edits in 2026-0420-2305,0.588936171,0.35594087,0.0542234109
Adjacent turn edits in 2026-0420-2305,0.590585852,0.354558128,0.0542234109
Adjacent turn edits in 2026-0420-2305,0.592235533,0.352965655,0.0542234109
Adjacent turn edits in 2026-0420-2305,0.593885215,0.351164105,0.0542234109
Adjacent turn edits in 2026-0420-2305,0.595534896,0.349154679,0.0542234109
Adjacent turn edits in 2026-0420-2305,0.597184577,0.346939113,0.0542234109
Adjacent turn edits in 2026-0420-2305,0.598834258,0.344519668,0.0542234109
Adjacent turn edits in 2026-0420-2305,0.600483939,0.341899112,0.0542234109
Adjacent turn edits in 2026-0420-2305,0.60213362,0.339080711,0.0542234109
Adjacent turn edits in 2026-0420-2305,0.603783301,0.336068206,0.0542234109
Adjacent turn edits in 2026-0420-2305,0.605432983,0.332865801,0.0542234109
Adjacent turn edits in 2026-0420-2305,0.607082664,0.329478137,0.0542234109
Adjacent turn edits in 2026-0420-2305,0.608732345,0.325910279,0.0542234109
Adjacent turn edits in 2026-0420-2305,0.610382026,0.322167688,0.0542234109
Adjacent turn edits in 2026-0420-2305,0.612031707,0.318256201,0.0542234109
Adjacent turn edits in 2026-0420-2305,0.613681388,0.31418201,0.0542234109
Adjacent turn edits in 2026-0420-2305,0.615331069,0.309951633,0.0542234109
Adjacent turn edits in 2026-0420-2305,0.616980751,0.305571894,0.0542234109
Adjacent turn edits in 2026-0420-2305,0.618630432,0.301049894,0.0542234109
Adjacent turn edits in 2026-0420-2305,0.620280113,0.296392986,0.0542234109
Adjacent turn edits in 2026-0420-2305,0.621929794,0.291608752,0.0542234109
Adjacent turn edits in 2026-0420-2305,0.623579475,0.286704972,0.0542234109
Adjacent turn edits in 2026-0420-2305,0.625229156,0.281689601,0.0542234109
Adjacent turn edits in 2026-0420-2305,0.626878838,0.276570739,0.0542234109
Adjacent turn edits in 2026-0420-2305,0.628528519,0.27135661,0.0542234109
Adjacent turn edits in 2026-0420-2305,0.6301782,0.26605553,0.0542234109
Adjacent turn edits in 2026-0420-2305,0.631827881,0.260675884,0.0542234109
Adjacent turn edits in 2026-0420-2305,0.633477562,0.255226102,0.0542234109
Adjacent turn edits in 2026-0420-2305,0.635127243,0.249714627,0.0542234109
Adjacent turn edits in 2026-0420-2305,0.636776924,0.2441499,0.0542234109
Adjacent turn edits in 2026-0420-2305,0.638426606,0.238540326,0.0542234109
Adjacent turn edits in 2026-0420-2305,0.640076287,0.232894259,0.0542234109
Adjacent turn edits in 2026-0420-2305,0.641725968,0.227219972,0.0542234109
Adjacent turn edits in 2026-0420-2305,0.643375649,0.22152564,0.0542234109
Adjacent turn edits in 2026-0420-2305,0.64502533,0.215819319,0.0542234109
Adjacent turn edits in 2026-0420-2305,0.646675011,0.210108921,0.0542234109
Adjacent turn edits in 2026-0420-2305,0.648324693,0.204402201,0.0542234109
Adjacent turn edits in 2026-0420-2305,0.649974374,0.198706733,0.0542234109
Adjacent turn edits in 2026-0420-2305,0.651624055,0.193029896,0.0542234109
Adjacent turn edits in 2026-0420-2305,0.653273736,0.187378861,0.0542234109
Adjacent turn edits in 2026-0420-2305,0.654923417,0.181760568,0.0542234109
Adjacent turn edits in 2026-0420-2305,0.656573098,0.17618172,0.0542234109
Adjacent turn edits in 2026-0420-2305,0.658222779,0.170648766,0.0542234109
Adjacent turn edits in 2026-0420-2305,0.659872461,0.165167891,0.0542234109
Adjacent turn edits in 2026-0420-2305,0.661522142,0.159745006,0.0542234109
Adjacent turn edits in 2026-0420-2305,0.663171823,0.154385739,0.0542234109
Adjacent turn edits in 2026-0420-2305,0.664821504,0.149095428,0.0542234109
Adjacent turn edits in 2026-0420-2305,0.666471185,0.143879111,0.0542234109
Adjacent turn edits in 2026-0420-2305,0.668120866,0.138741524,0.0542234109
Adjacent turn edits in 2026-0420-2305,0.669770547,0.133687098,0.0542234109
Adjacent turn edits in 2026-0420-2305,0.671420229,0.128719952,0.0542234109
Adjacent turn edits in 2026-0420-2305,0.67306991,0.123843893,0.0542234109
Adjacent turn edits in 2026-0420-2305,0.674719591,0.119062417,0.0542234109
Adjacent turn edits in 2026-0420-2305,0.676369272,0.114378706,0.0542234109
Adjacent turn edits in 2026-0420-2305,0.678018953,0.109795633,0.0542234109
Adjacent turn edits in 2026-0420-2305,0.679668634,0.105315762,0.0542234109
Adjacent turn edits in 2026-0420-2305,0.681318316,0.100941351,0.0542234109
Adjacent turn edits in 2026-0420-2305,0.682967997,0.0966743595,0.0542234109
Adjacent turn edits in 2026-0420-2305,0.684617678,0.0925164502,0.0542234109
Adjacent turn edits in 2026-0420-2305,0.686267359,0.0884689973,0.0542234109
Adjacent turn edits in 2026-0420-2305,0.68791704,0.0845330926,0.0542234109
Adjacent turn edits in 2026-0420-2305,0.689566721,0.0807095528,0.0542234109
Adjacent turn edits in 2026-0420-2305,0.691216402,0.0769989286,0.0542234109
Adjacent turn edits in 2026-0420-2305,0.692866084,0.0734015127,0.0542234109
Adjacent turn edits in 2026-0420-2305,0.694515765,0.0699173498,0.0542234109
Adjacent turn edits in 2026-0420-2305,0.696165446,0.0665462463,0.0542234109
Adjacent turn edits in 2026-0420-2305,0.697815127,0.0632877807,0.0542234109
Adjacent turn edits in 2026-0420-2305,0.699464808,0.0601413142,0.0542234109
Adjacent turn edits in 2026-0420-2305,0.701114489,0.0571060022,0.0542234109
Adjacent turn edits in 2026-0420-2305,0.702764171,0.0541808051,0.0542234109
Adjacent turn edits in 2026-0420-2305,0.704413852,0.0513645003,0.0542234109
Adjacent turn edits in 2026-0420-2305,0.706063533,0.0486556932,0.0542234109
Adjacent turn edits in 2026-0420-2305,0.707713214,0.04605283,0.0542234109
Adjacent turn edits in 2026-0420-2305,0.709362895,0.0435542084,0.0542234109
Adjacent turn edits in 2026-0420-2305,0.711012576,0.0411579903,0.0542234109
Adjacent turn edits in 2026-0420-2305,0.712662257,0.0388622129,0.0542234109
Adjacent turn edits in 2026-0420-2305,0.714311939,0.0366648008,0.0542234109
Adjacent turn edits in 2026-0420-2305,0.71596162,0.0345635771,0.0542234109
Adjacent turn edits in 2026-0420-2305,0.717611301,0.032556275,0.0542234109
Adjacent turn edits in 2026-0420-2305,0.719260982,0.0306405485,0.0542234109
Adjacent turn edits in 2026-0420-2305,0.720910663,0.0288139836,0.0542234109
Adjacent turn edits in 2026-0420-2305,0.722560344,0.0270741085,0.0542234109
Adjacent turn edits in 2026-0420-2305,0.724210025,0.0254184036,0.0542234109
Adjacent turn edits in 2026-0420-2305,0.725859707,0.0238443119,0.0542234109
Adjacent turn edits in 2026-0420-2305,0.727509388,0.0223492477,0.0542234109
Adjacent turn edits in 2026-0420-2305,0.729159069,0.020930606,0.0542234109
Adjacent turn edits in 2026-0420-2305,0.73080875,0.0195857709,0.0542234109
Adjacent turn edits in 2026-0420-2305,0.732458431,0.018312124,0.0542234109
Adjacent turn edits in 2026-0420-2305,0.734108112,0.0171070517,0.0542234109
Adjacent turn edits in 2026-0420-2305,0.735757794,0.0159679528,0.0542234109
Adjacent turn edits in 2026-0420-2305,0.737407475,0.0148922452,0.0542234109
Adjacent turn edits in 2026-0420-2305,0.739057156,0.0138773718,0.0542234109
Adjacent turn edits in 2026-0420-2305,0.740706837,0.0129208069,0.0542234109
Adjacent turn edits in 2026-0420-2305,0.742356518,0.0120200614,0.0542234109
Adjacent turn edits in 2026-0420-2305,0.744006199,0.0111726876,0.0542234109
Adjacent turn edits in 2026-0420-2305,0.74565588,0.0103762835,0.0542234109
Adjacent turn edits in 2026-0420-2305,0.747305562,0.00962849728,0.0542234109
Adjacent turn edits in 2026-0420-2305,0.748955243,0.00892703037,0.0542234109
Adjacent turn edits in 2026-0420-2305,0.750604924,0.00826964094,0.0542234109
Adjacent turn edits in 2026-0420-2305,0.752254605,0.00765414645,0.0542234109
Adjacent turn edits in 2026-0420-2305,0.753904286,0.00707842603,0.0542234109
Adjacent turn edits in 2026-0420-2305,0.755553967,0.00654042243,0.0542234109
Adjacent turn edits in 2026-0420-2305,0.757203649,0.00603814358,0.0542234109
Adjacent turn edits in 2026-0420-2305,0.75885333,0.00556966381,0.0542234109
Adjacent turn edits in 2026-0420-2305,0.760503011,0.0051331248,0.0542234109
Adjacent turn edits in 2026-0420-2305,0.762152692,0.0047267361,0.0542234109
Adjacent turn edits in 2026-0420-2305,0.763802373,0.00434877548,0.0542234109
Adjacent turn edits in 2026-0420-2305,0.765452054,0.0039975889,0.0542234109
Adjacent turn edits in 2026-0420-2305,0.767101735,0.00367159032,0.0542234109
Adjacent turn edits in 2026-0420-2305,0.768751417,0.0033692612,0.0542234109
Adjacent turn edits in 2026-0420-2305,0.770401098,0.00308914981,0.0542234109
Adjacent turn edits in 2026-0420-2305,0.772050779,0.00282987037,0.0542234109
Adjacent turn edits in 2026-0420-2305,0.77370046,0.00259010197,0.0542234109
Adjacent turn edits in 2026-0420-2305,0.775350141,0.00236858737,0.0542234109
Adjacent turn edits in 2026-0420-2305,0.776999822,0.00216413161,0.0542234109
Adjacent turn edits in 2026-0420-2305,0.778649503,0.00197560054,0.0542234109
Adjacent turn edits in 2026-0420-2305,0.780299185,0.00180191923,0.0542234109
Adjacent turn edits in 2026-0420-2305,0.781948866,0.00164207024,0.0542234109
Adjacent turn edits in 2026-0420-2305,0.783598547,0.00149509192,0.0542234109
Adjacent turn edits in 2026-0420-2305,0.785248228,0.00136007653,0.0542234109
Adjacent turn edits in 2026-0420-2305,0.786897909,0.00123616837,0.0542234109
Adjacent turn edits in 2026-0420-2305,0.78854759,0.00112256187,0.0542234109
Adjacent turn edits in 2026-0420-2305,0.790197272,0.00101849966,0.0542234109
Adjacent turn edits in 2026-0420-2305,0.791846953,0.000923270583,0.0542234109
Adjacent turn edits in 2026-0420-2305,0.793496634,0.000836207763,0.0542234109
Adjacent turn edits in 2026-0420-2305,0.795146315,0.000756686637,0.0542234109
Adjacent turn edits in 2026-0420-2305,0.796795996,0.000684123013,0.0542234109
Adjacent turn edits in 2026-0420-2305,0.798445677,0.000617971154,0.0542234109
Adjacent turn edits in 2026-0420-2305,0.800095358,0.000557721885,0.0542234109
Adjacent turn edits in 2026-0420-2305,0.80174504,0.000502900731,0.0542234109
Adjacent turn edits in 2026-0420-2305,0.803394721,0.000453066102,0.0542234109
Adjacent turn edits in 2026-0420-2305,0.805044402,0.000407807521,0.0542234109
Adjacent turn edits in 2026-0420-2305,0.806694083,0.000366743892,0.0542234109
Adjacent turn edits in 2026-0420-2305,0.808343764,0.000329521833,0.0542234109
Adjacent turn edits in 2026-0420-2305,0.809993445,0.000295814054,0.0542234109
Adjacent turn edits in 2026-0420-2305,0.811643127,0.000265317794,0.0542234109
Adjacent turn edits in 2026-0420-2305,0.813292808,0.000237753319,0.0542234109
Adjacent turn edits in 2026-0420-2305,0.814942489,0.000212862478,0.0542234109
Adjacent turn edits in 2026-0420-2305,0.81659217,0.000190407318,0.0542234109
Adjacent turn edits in 2026-0420-2305,0.818241851,0.000170168765,0.0542234109
Adjacent turn edits in 2026-0420-2305,0.819891532,0.00015194536,0.0542234109
Adjacent turn edits in 2026-0420-2305,0.821541213,0.000135552062,0.0542234109
Adjacent turn edits in 2026-0420-2305,0.823190895,0.000120819105,0.0542234109
Adjacent turn edits in 2026-0420-2305,0.824840576,0.000107590918,0.0542234109
Adjacent turn edits in 2026-0420-2305,0.826490257,9.57251047e-05,0.0542234109
Adjacent turn edits in 2026-0420-2305,0.828139938,8.50914754e-05,0.0542234109
Adjacent turn edits in 2026-0420-2305,0.829789619,7.55711373e-05,0.0542234109
Adjacent turn edits in 2026-0420-2305,0.8314393,6.70556385e-05,0.0542234109
Adjacent turn edits in 2026-0420-2305,0.833088981,5.94461635e-05,0.0542234109
Adjacent turn edits in 2026-0420-2305,0.834738663,5.2652779e-05,0.0542234109
Adjacent turn edits in 2026-0420-2305,0.836388344,4.65937277e-05,0.0542234109
Adjacent turn edits in 2026-0420-2305,0.838038025,4.1194769e-05,0.0542234109
Adjacent turn edits in 2026-0420-2305,0.839687706,3.63885633e-05,0.0542234109
Adjacent turn edits in 2026-0420-2305,0.841337387,3.21140988e-05,0.0542234109
Adjacent turn edits in 2026-0420-2305,0.842987068,2.83161589e-05,0.0542234109
Adjacent turn edits in 2026-0420-2305,0.84463675,2.4944827e-05,0.0542234109
Adjacent turn edits in 2026-0420-2305,0.846286431,2.19550278e-05,0.0542234109
Adjacent turn edits in 2026-0420-2305,0.847936112,1.9306103e-05,0.0542234109
Adjacent turn edits in 2026-0420-2305,0.849585793,1.69614186e-05,0.0542234109
Adjacent turn edits in 2026-0420-2305,0.851235474,1.48880032e-05,0.0542234109
Adjacent turn edits in 2026-0420-2305,0.852885155,1.30562143e-05,0.0542234109
Adjacent turn edits in 2026-0420-2305,0.854534836,1.14394312e-05,0.0542234109
Adjacent turn edits in 2026-0420-2305,0.856184518,1.0013773e-05,0.0542234109
Adjacent turn edits in 2026-0420-2305,0.857834199,8.7578405e-06,0.0542234109
Adjacent turn edits in 2026-0420-2305,0.85948388,7.65247846e-06,0.0542234109
Adjacent turn edits in 2026-0420-2305,0.861133561,6.68055926e-06,0.0542234109
Adjacent turn edits in 2026-0420-2305,0.862783242,5.82678478e-06,0.0542234109
Adjacent turn edits in 2026-0420-2305,0.864432923,5.07750568e-06,0.0542234109
Adjacent turn edits in 2026-0420-2305,0.866082605,4.42055685e-06,0.0542234109
Adjacent turn edits in 2026-0420-2305,0.867732286,3.84510767e-06,0.0542234109
Adjacent turn edits in 2026-0420-2305,0.869381967,3.34152594e-06,0.0542234109
Adjacent turn edits in 2026-0420-2305,0.871031648,2.90125447e-06,0.0542234109
Adjacent turn edits in 2026-0420-2305,0.872681329,2.51669921e-06,0.0542234109
Adjacent turn edits in 2026-0420-2305,0.87433101,2.18112806e-06,0.0542234109
Adjacent turn edits in 2026-0420-2305,0.875980691,1.88857934e-06,0.0542234109
Adjacent turn edits in 2026-0420-2305,0.877630373,1.63377928e-06,0.0542234109
Adjacent turn edits in 2026-0420-2305,0.879280054,1.41206756e-06,0.0542234109
Adjacent turn edits in 2026-0420-2305,0.880929735,1.21933034e-06,0.0542234109
Adjacent turn edits in 2026-0420-2305,0.882579416,1.05193999e-06,0.0542234109
Adjacent turn edits in 2026-0420-2305,0.884229097,9.06701012e-07,0.0542234109
Adjacent turn edits in 2026-0420-2305,0.885878778,7.80801551e-07,0.0542234109
Adjacent turn edits in 2026-0420-2305,0.887528459,6.71769904e-07,0.0542234109
Adjacent turn edits in 2026-0420-2305,0.889178141,5.7743567e-07,0.0542234109
Adjacent turn edits in 2026-0420-2305,0.890827822,4.95895021e-07,0.0542234109
Adjacent turn edits in 2026-0420-2305,0.892477503,4.25479703e-07,0.0542234109
Adjacent turn edits in 2026-0420-2305,0.894127184,3.64729422e-07,0.0542234109
Adjacent turn edits in 2026-0420-2305,0.895776865,3.12367247e-07,0.0542234109
Adjacent turn edits in 2026-0420-2305,0.897426546,2.67277757e-07,0.0542234109
Adjacent turn edits in 2026-0420-2305,0.899076228,2.28487623e-07,0.0542234109
Adjacent turn edits in 2026-0420-2305,0.900725909,1.9514839e-07,0.0542234109
Adjacent turn edits in 2026-0420-2305,0.90237559,1.66521225e-07,0.0542234109
Adjacent turn edits in 2026-0420-2305,0.904025271,1.41963422e-07,0.0542234109
Adjacent turn edits in 2026-0420-2305,0.905674952,1.20916471e-07,0.0542234109
Adjacent turn edits in 2026-0420-2305,0.907324633,1.02895532e-07,0.0542234109
Adjacent turn edits in 2026-0420-2305,0.908974314,8.74801526e-08,0.0542234109
Adjacent turn edits in 2026-0420-2305,0.910623996,7.43060914e-08,0.0542234109
Adjacent turn edits in 2026-0420-2305,0.912273677,6.305813e-08,0.0542234109
Adjacent turn edits in 2026-0420-2305,0.913923358,5.34637552e-08,0.0542234109
Adjacent turn edits in 2026-0420-2305,0.915573039,4.5287615e-08,0.0542234109
Adjacent turn edits in 2026-0420-2305,0.91722272,3.83266605e-08,0.0542234109
Adjacent turn edits in 2026-0420-2305,0.918872401,3.24058911e-08,0.0542234109
Adjacent turn edits in 2026-0420-2305,0.920522083,2.73746352e-08,0.0542234109
Adjacent turn edits in 2026-0420-2305,0.922171764,2.31033002e-08,0.0542234109
Adjacent turn edits in 2026-0420-2305,0.923821445,1.94805375e-08,0.0542234109
Adjacent turn edits in 2026-0420-2305,0.925471126,1.6410772e-08,0.0542234109
Adjacent turn edits in 2026-0420-2305,0.927120807,1.38120513e-08,0.0542234109
Adjacent turn edits in 2026-0420-2305,0.928770488,1.16141753e-08,0.0542234109
Adjacent turn edits in 2026-0420-2305,0.930420169,9.7570724e-09,0.0542234109
Adjacent turn edits in 2026-0420-2305,0.932069851,8.18939031e-09,0.0542234109
Adjacent turn edits in 2026-0420-2305,0.933719532,6.86727502e-09,0.0542234109
Adjacent turn edits in 2026-0420-2305,0.935369213,5.75331397e-09,0.0542234109
Adjacent turn edits in 2026-0420-2305,0.937018894,4.81562226e-09,0.0542234109
Adjacent turn edits in 2026-0420-2305,0.938668575,4.02705347e-09,0.0542234109
Adjacent turn edits in 2026-0420-2305,0.940318256,3.36451884e-09,0.0542234109
Adjacent turn edits in 2026-0420-2305,0.941967937,2.80840062e-09,0.0542234109
Adjacent turn edits in 2026-0420-2305,0.943617619,2.34204713e-09,0.0542234109
Adjacent turn edits in 2026-0420-2305,0.9452673,1.95133852e-09,0.0542234109
Adjacent turn edits in 2026-0420-2305,0.946916981,1.62431393e-09,0.0542234109
Adjacent turn edits in 2026-0420-2305,0.948566662,1.35085157e-09,0.0542234109
Adjacent turn edits in 2026-0420-2305,0.950216343,1.12239457e-09,0.0542234109
Adjacent turn edits in 2026-0420-2305,0.951866024,9.31716303e-10,0.0542234109
Adjacent turn edits in 2026-0420-2305,0.953515706,7.72719718e-10,0.0542234109
Adjacent turn edits in 2026-0420-2305,0.955165387,6.40265955e-10,0.0542234109
Adjacent turn edits in 2026-0420-2305,0.956815068,5.30028098e-10,0.0542234109
Adjacent turn edits in 2026-0420-2305,0.958464749,4.38366542e-10,0.0542234109
Adjacent turn edits in 2026-0420-2305,0.96011443,3.62222885e-10,0.0542234109
Adjacent turn edits in 2026-0420-2305,0.961764111,2.99029687e-10,0.0542234109
Adjacent turn edits in 2026-0420-2305,0.963413792,2.46633814e-10,0.0542234109
Adjacent turn edits in 2026-0420-2305,0.965063474,2.03231388e-10,0.0542234109
Adjacent turn edits in 2026-0420-2305,0.966713155,1.67312642e-10,0.0542234109
Adjacent turn edits in 2026-0420-2305,0.968362836,1.37615231e-10,0.0542234109
Adjacent turn edits in 2026-0420-2305,0.970012517,1.13084734e-10,0.0542234109
Adjacent turn edits in 2026-0420-2305,0.971662198,9.28412869e-11,0.0542234109
