run,task_definition,exp,feedback_after_turn,next_turn,rank,retrieved_definition,speedup,bm25,fixed_variants,current_behavior,next_behavior,best_fixed_kernel_path,source_error_kernel_path,correct_version,wrong_turn,trajectory_id,exp_dir
qwen36-27b-note-feedback2-mha-d128-d96-8defs-mha-d96-causal,mha_with_lse_d96_causal,exp_001,4,5,1,mha_with_lse_d128,0.02552416311905533,338.155,1,FAILED:RUNTIME_ERRORx1,FAILED:INCORRECT_NUMERICALx1,/home/ubuntu/AccRL-exps/eval_runs/test-fixit-qwen36-27b-gemini/success/exp_006/kernel_v0.cu,/home/ubuntu/AccRL-exps/eval_runs/qwen36-27b-mha-d128/kernels/exp_001/kernel_t2.cu,0,2,exp_006,/home/ubuntu/AccRL-exps/eval_runs/test-fixit-qwen36-27b-gemini
qwen36-27b-note-feedback2-mha-d128-d96-8defs-mha-d96-causal,mha_with_lse_d96_causal,exp_001,5,6,1,mha_with_lse_d128,0.02552416311905533,329.217,1,FAILED:INCORRECT_NUMERICALx1,FAILED:RUNTIME_ERRORx1,/home/ubuntu/AccRL-exps/eval_runs/test-fixit-qwen36-27b-gemini/success/exp_006/kernel_v0.cu,/home/ubuntu/AccRL-exps/eval_runs/qwen36-27b-mha-d128/kernels/exp_001/kernel_t2.cu,0,2,exp_006,/home/ubuntu/AccRL-exps/eval_runs/test-fixit-qwen36-27b-gemini
qwen36-27b-note-feedback2-mha-d128-d96-8defs-mha-d96-causal,mha_with_lse_d96_causal,exp_001,6,7,1,mha_with_lse_d128,0.02552416311905533,440.828,1,FAILED:RUNTIME_ERRORx1,COMPILE_ERROR,/home/ubuntu/AccRL-exps/eval_runs/test-fixit-qwen36-27b-gemini/success/exp_006/kernel_v0.cu,/home/ubuntu/AccRL-exps/eval_runs/qwen36-27b-mha-d128/kernels/exp_001/kernel_t2.cu,0,2,exp_006,/home/ubuntu/AccRL-exps/eval_runs/test-fixit-qwen36-27b-gemini
qwen36-27b-note-feedback2-mha-d128-d96-8defs-mha-d96-causal,mha_with_lse_d96_causal,exp_001,7,8,1,mha_with_lse_d128,0.02552416311905533,316.064,1,COMPILE_ERROR,FAILED:INCORRECT_NUMERICALx1,/home/ubuntu/AccRL-exps/eval_runs/test-fixit-qwen36-27b-gemini/success/exp_006/kernel_v0.cu,/home/ubuntu/AccRL-exps/eval_runs/qwen36-27b-mha-d128/kernels/exp_001/kernel_t2.cu,0,2,exp_006,/home/ubuntu/AccRL-exps/eval_runs/test-fixit-qwen36-27b-gemini
qwen36-27b-note-feedback2-mha-d128-d96-8defs-mha-d96-causal,mha_with_lse_d96_causal,exp_001,8,9,1,mha_with_lse_d128,0.02552416311905533,317.901,1,FAILED:INCORRECT_NUMERICALx1,NO_NEXT_EVAL_OBSERVED,/home/ubuntu/AccRL-exps/eval_runs/test-fixit-qwen36-27b-gemini/success/exp_006/kernel_v0.cu,/home/ubuntu/AccRL-exps/eval_runs/qwen36-27b-mha-d128/kernels/exp_001/kernel_t2.cu,0,2,exp_006,/home/ubuntu/AccRL-exps/eval_runs/test-fixit-qwen36-27b-gemini
qwen36-27b-note-feedback2-mha-d128-d96-8defs-mha-d96-causal,mha_with_lse_d96_causal,exp_002,1,2,1,mha_with_lse_d128_causal,0.48283084781165764,47.151,1,COMPILE_ERROR,COMPILE_ERROR,/home/ubuntu/AccRL-exps/eval_runs/scale-d128-fixit-qwen36-27b-gemini/success/exp_150/kernel_v0.cu,/home/ubuntu/AccRL-exps/eval_runs/qwen36-27b-mha-d128-causal/kernels/exp_001/kernel_t0.cu,0,0,exp_150,/home/ubuntu/AccRL-exps/eval_runs/scale-d128-fixit-qwen36-27b-gemini
qwen36-27b-note-feedback2-mha-d128-d96-8defs-mha-d96-causal,mha_with_lse_d96_causal,exp_002,2,3,1,mha_with_lse_d128_causal,0.48283084781165764,49.023,1,COMPILE_ERROR,FAILED:INCORRECT_NUMERICALx1,/home/ubuntu/AccRL-exps/eval_runs/scale-d128-fixit-qwen36-27b-gemini/success/exp_150/kernel_v0.cu,/home/ubuntu/AccRL-exps/eval_runs/qwen36-27b-mha-d128-causal/kernels/exp_001/kernel_t0.cu,0,0,exp_150,/home/ubuntu/AccRL-exps/eval_runs/scale-d128-fixit-qwen36-27b-gemini
qwen36-27b-note-feedback2-mha-d128-d96-8defs-mha-d96-causal,mha_with_lse_d96_causal,exp_002,3,4,1,mha_with_lse_d128_causal,0.48283084781165764,49.023,1,FAILED:INCORRECT_NUMERICALx1,FAILED:INCORRECT_NUMERICALx1,/home/ubuntu/AccRL-exps/eval_runs/scale-d128-fixit-qwen36-27b-gemini/success/exp_150/kernel_v0.cu,/home/ubuntu/AccRL-exps/eval_runs/qwen36-27b-mha-d128-causal/kernels/exp_001/kernel_t0.cu,0,0,exp_150,/home/ubuntu/AccRL-exps/eval_runs/scale-d128-fixit-qwen36-27b-gemini
qwen36-27b-note-feedback2-mha-d128-d96-8defs-mha-d96-causal,mha_with_lse_d96_causal,exp_002,4,5,1,mha_with_lse_d128_causal,0.48283084781165764,61.031,1,FAILED:INCORRECT_NUMERICALx1,FAILED:INCORRECT_NUMERICALx1,/home/ubuntu/AccRL-exps/eval_runs/scale-d128-fixit-qwen36-27b-gemini/success/exp_150/kernel_v0.cu,/home/ubuntu/AccRL-exps/eval_runs/qwen36-27b-mha-d128-causal/kernels/exp_001/kernel_t0.cu,0,0,exp_150,/home/ubuntu/AccRL-exps/eval_runs/scale-d128-fixit-qwen36-27b-gemini
qwen36-27b-note-feedback2-mha-d128-d96-8defs-mha-d96-causal,mha_with_lse_d96_causal,exp_002,5,6,1,mha_with_lse_d128_causal,0.48283084781165764,60.807,1,FAILED:INCORRECT_NUMERICALx1,PASSED speedup 0.477x,/home/ubuntu/AccRL-exps/eval_runs/scale-d128-fixit-qwen36-27b-gemini/success/exp_150/kernel_v0.cu,/home/ubuntu/AccRL-exps/eval_runs/qwen36-27b-mha-d128-causal/kernels/exp_001/kernel_t0.cu,0,0,exp_150,/home/ubuntu/AccRL-exps/eval_runs/scale-d128-fixit-qwen36-27b-gemini
qwen36-27b-note-feedback2-mha-d128-d96-8defs-mha-d96-causal,mha_with_lse_d96_causal,exp_002,7,8,1,mha_with_lse_d128_causal,0.15808120694140299,246.664,1,FAILED:RUNTIME_ERRORx1,COMPILE_ERROR,/home/ubuntu/AccRL-exps/eval_runs/scale-d128-fixit-qwen36-27b-gemini/success/exp_178/kernel_v0.cu,/home/ubuntu/AccRL-exps/eval_runs/qwen36-27b-mha-d128-causal/kernels/exp_008/kernel_t2.cu,0,2,exp_178,/home/ubuntu/AccRL-exps/eval_runs/scale-d128-fixit-qwen36-27b-gemini
qwen36-27b-note-feedback2-mha-d128-d96-8defs-mha-d96-causal,mha_with_lse_d96_causal,exp_002,8,9,1,mha_with_lse_d128_causal,0.15808120694140299,264.418,1,COMPILE_ERROR,NO_NEXT_EVAL_OBSERVED,/home/ubuntu/AccRL-exps/eval_runs/scale-d128-fixit-qwen36-27b-gemini/success/exp_178/kernel_v0.cu,/home/ubuntu/AccRL-exps/eval_runs/qwen36-27b-mha-d128-causal/kernels/exp_008/kernel_t2.cu,0,2,exp_178,/home/ubuntu/AccRL-exps/eval_runs/scale-d128-fixit-qwen36-27b-gemini
qwen36-27b-note-feedback2-mha-d128-d96-8defs-mha-d96-causal,mha_with_lse_d96_causal,exp_003,1,2,1,mha_with_lse_d128_causal,0.20450348428009268,59.064,1,COMPILE_ERROR,COMPILE_ERROR,/home/ubuntu/AccRL-exps/eval_runs/scale-d128-fixit-qwen36-27b-gemini/success/exp_154/kernel_v0.cu,/home/ubuntu/AccRL-exps/eval_runs/qwen36-27b-mha-d128-causal/kernels/exp_002/kernel_t1.cu,0,1,exp_154,/home/ubuntu/AccRL-exps/eval_runs/scale-d128-fixit-qwen36-27b-gemini
qwen36-27b-note-feedback2-mha-d128-d96-8defs-mha-d96-causal,mha_with_lse_d96_causal,exp_003,2,3,1,mha_with_lse_d128_causal,0.20450348428009268,90.64,1,COMPILE_ERROR,PASSED speedup 0.012x,/home/ubuntu/AccRL-exps/eval_runs/scale-d128-fixit-qwen36-27b-gemini/success/exp_154/kernel_v0.cu,/home/ubuntu/AccRL-exps/eval_runs/qwen36-27b-mha-d128-causal/kernels/exp_002/kernel_t1.cu,0,1,exp_154,/home/ubuntu/AccRL-exps/eval_runs/scale-d128-fixit-qwen36-27b-gemini
qwen36-27b-note-feedback2-mha-d128-d96-8defs-mha-d96-causal,mha_with_lse_d96_causal,exp_003,4,5,1,mha_with_lse_d128_causal,0.1606855484606653,84.62,2,COMPILE_ERROR,FAILED:INCORRECT_NUMERICALx1,/home/ubuntu/AccRL-exps/eval_runs/scale-d128-fixit-qwen36-27b-gemini/success/exp_205/kernel_v1.cu,/home/ubuntu/AccRL-exps/eval_runs/qwen36-27b-mha-d128-causal/kernels/exp_015/kernel_t1.cu,1,1,exp_205,/home/ubuntu/AccRL-exps/eval_runs/scale-d128-fixit-qwen36-27b-gemini
qwen36-27b-note-feedback2-mha-d128-d96-8defs-mha-d96-causal,mha_with_lse_d96_causal,exp_003,5,6,1,mha_with_lse_d128_causal,0.1606855484606653,86.408,2,FAILED:INCORRECT_NUMERICALx1,FAILED:TIMEOUTx1,/home/ubuntu/AccRL-exps/eval_runs/scale-d128-fixit-qwen36-27b-gemini/success/exp_205/kernel_v1.cu,/home/ubuntu/AccRL-exps/eval_runs/qwen36-27b-mha-d128-causal/kernels/exp_015/kernel_t1.cu,1,1,exp_205,/home/ubuntu/AccRL-exps/eval_runs/scale-d128-fixit-qwen36-27b-gemini
qwen36-27b-note-feedback2-mha-d128-d96-8defs-mha-d96-causal,mha_with_lse_d96_causal,exp_003,6,7,1,mha_with_lse_d128_causal,0.1606855484606653,85.889,2,FAILED:TIMEOUTx1,FAILED:RUNTIME_ERRORx1,/home/ubuntu/AccRL-exps/eval_runs/scale-d128-fixit-qwen36-27b-gemini/success/exp_205/kernel_v1.cu,/home/ubuntu/AccRL-exps/eval_runs/qwen36-27b-mha-d128-causal/kernels/exp_015/kernel_t1.cu,1,1,exp_205,/home/ubuntu/AccRL-exps/eval_runs/scale-d128-fixit-qwen36-27b-gemini
qwen36-27b-note-feedback2-mha-d128-d96-8defs-mha-d96-causal,mha_with_lse_d96_causal,exp_003,7,8,1,mha_with_lse_d128_causal,0.20450348428009268,84.279,1,FAILED:RUNTIME_ERRORx1,FAILED:RUNTIME_ERRORx1,/home/ubuntu/AccRL-exps/eval_runs/scale-d128-fixit-qwen36-27b-gemini/success/exp_154/kernel_v0.cu,/home/ubuntu/AccRL-exps/eval_runs/qwen36-27b-mha-d128-causal/kernels/exp_002/kernel_t1.cu,0,1,exp_154,/home/ubuntu/AccRL-exps/eval_runs/scale-d128-fixit-qwen36-27b-gemini
qwen36-27b-note-feedback2-mha-d128-d96-8defs-mha-d96-causal,mha_with_lse_d96_causal,exp_003,8,9,1,mha_with_lse_d128_causal,0.20450348428009268,85.224,1,FAILED:RUNTIME_ERRORx1,NO_NEXT_EVAL_OBSERVED,/home/ubuntu/AccRL-exps/eval_runs/scale-d128-fixit-qwen36-27b-gemini/success/exp_154/kernel_v0.cu,/home/ubuntu/AccRL-exps/eval_runs/qwen36-27b-mha-d128-causal/kernels/exp_002/kernel_t1.cu,0,1,exp_154,/home/ubuntu/AccRL-exps/eval_runs/scale-d128-fixit-qwen36-27b-gemini
